iter	Passed	Remaining
618	45775	323980
619	45861	323987
620	45935	323918
621	46005	323814
622	46079	323742
623	46162	323727
624	46249	323746
625	46336	323760
626	46430	323829
627	46519	323861
628	46593	323781
629	46661	323670
630	46731	323567
631	46797	323439
632	46868	323340
633	46941	323257
634	47008	323136
635	47077	323029
636	47142	322895
637	47213	322797
638	47284	322700
639	47349	322570
640	47417	322456
641	47488	322361
642	47555	322235
643	47626	322147
644	47695	322034
645	47763	321923
646	47835	321834
647	47904	321730
648	47978	321655
649	48049	321565
650	48134	321562
651	48245	321737
652	48355	321902
653	48456	322008
654	48528	321916
655	48606	321871
656	48683	321811
657	48756	321732
658	48844	321748
659	48925	321723
660	49006	321696
661	49111	321820
662	49215	321942
663	49311	322010
664	49428	322215
665	49540	322387
666	49649	322535
667	49740	322566
668	49840	322660
669	49938	322739
670	50030	322776
671	50116	322771
672	50189	322688
673	50288	322768
674	50390	322870
675	50483	322912
676	50556	322832
677	50633	322772
678	50702	322660
679	50773	322559
680	50847	322482
681	50924	322422
682	51030	322543
683	51128	322616
684	51220	322650
685	51287	322525
686	51357	322423
687	51418	322263
688	51497	322213
689	51604	322341
690	51707	322444
691	51800	322482
692	51901	322569
693	52004	322669
694	52096	322700
695	52176	322657
696	52250	322573
697	52330	322530
698	52416	322522
699	52500	322501
700	52584	322484
701	52699	322652
702	52786	322651
703	52875	322662
704	52947	322567
705	53020	322478
706	53098	322423
707	53165	322298
708	53238	322207
709	53313	322132
710	53395	322097
711	53492	322154
712	53576	322136
713	53655	322082
714	53746	322102
715	53817	322002
716	53893	321935
717	53960	321811
718	54010	321585
719	54081	321485
720	54146	321352
721	54214	321235
722	54278	321093
723	54354	321020
724	54423	320908
725	54492	320801
726	54561	320688
727	54629	320573
728	54698	320464
729	54769	320364
730	54847	320308
731	54929	320273
732	55027	320330
733	55138	320464
734	55262	320671
735	55350	320674
736	55437	320663
737	55532	320705
738	55603	320606
739	55674	320505
740	55765	320517
741	55851	320508
742	55911	320341
743	56000	320345
744	56074	320263
745	56159	320242
746	56241	320205
747	56322	320166
748	56403	320121
749	56473	320014
750	56541	319898
751	56604	319754
752	56691	319747
753	56792	319815
754	56879	319804
755	56975	319846
756	57071	319886
757	57169	319939
758	57280	320064
759	57403	320249
760	57502	320305
761	57593	320317
762	57698	320407
763	57789	320416
764	57877	320408
765	57953	320331
766	58039	320315
767	58115	320242
768	58191	320164
769	58281	320172
770	58364	320134
771	58445	320085
772	58531	320065
773	58606	319988
774	58693	319974
775	58794	320036
776	58888	320062
777	58980	320073
778	59077	320109
779	59157	320057
780	59237	320004
781	59315	319938
782	59397	319895
783	59472	319814
784	59542	319707
785	59613	319609
786	59686	319514
787	59761	319435
788	59831	319330
789	59895	319192
790	59967	319095
791	60042	319016
792	60112	318908
793	60180	318788
794	60243	318646
795	60310	318522
796	60372	318376
797	60441	318263
798	60508	318141
799	60573	318008
800	60640	317890
801	60703	317749
802	60773	317639
803	60843	317536
804	60921	317471
805	60998	317405
806	61078	317352
807	61160	317308
808	61242	317266
809	61328	317240
810	61406	317176
811	61489	317142
812	61575	317116
813	61653	317052
814	61732	316994
815	61803	316892
816	61881	316832
817	61951	316726
818	62027	316649
819	62106	316589
820	62174	316474
821	62242	316360
822	62307	316231
823	62393	316208
824	62489	316237
825	62581	316242
826	62676	316264
827	62776	316308
828	62861	316279
829	63064	316843
830	63184	316987
831	63251	316866
832	63322	316764
833	63395	316673
834	63466	316570
835	63531	316443
836	63598	316318
837	63670	316223
838	63744	316140
839	63827	316096
840	63900	316007
841	63980	315950
842	64057	315877
843	64137	315822
844	64214	315751
845	64287	315661
846	64360	315569
847	64434	315487
848	64513	315422
849	64587	315337
850	64661	315251
851	64725	315117
852	64797	315023
853	64867	314917
854	64941	314833
855	65013	314736
856	65080	314617
857	65157	314549
858	65222	314417
859	65290	314304
860	65360	314203
861	65432	314106
862	65495	313969
863	65565	313864
864	65648	313822
865	65723	313744
866	65806	313698
867	65879	313610
868	65958	313547
869	66028	313443
870	66097	313336
871	66168	313240
872	66236	313122
873	66304	313011
874	66391	312990
875	66486	313002
876	66579	313007
877	66690	313097
878	66789	313130
879	66903	313229
880	66990	313204
881	67068	313140
882	67157	313122
883	67238	313069
884	67318	313011
885	67389	312910
886	67471	312863
887	67576	312921
888	67676	312955
889	67745	312846
890	67821	312771
891	67890	312659
892	67956	312540
893	68024	312426
894	68096	312331
895	68172	312256
896	68240	312142
897	68307	312025
898	68371	311892
899	68442	311791
900	68523	311740
901	68592	311630
902	68658	311509
903	68725	311394
904	68790	311266
905	68856	311146
906	68925	311040
907	68990	310911
908	69070	310857
909	69214	311084
910	69309	311092
911	69401	311087
912	69479	311022
913	69549	310920
914	69617	310807
915	69696	310745
916	69789	310743
917	69909	310861
918	70010	310895
919	70117	310956
920	70224	311014
921	70333	311082
922	70446	311169
923	70552	311226
924	70663	311301
925	70765	311336
926	70866	311368
927	70972	311422
928	71074	311458
929	71182	311521
930	71285	311559
931	71396	311633
932	71509	311715
933	71625	311809
934	71730	311856
935	71831	311883
936	71939	311940
937	72045	311991
938	72148	312030
939	72254	312076
940	72351	312088
941	72426	312000
942	72515	311976
943	72618	312013
944	72739	312126
945	72834	312126
946	72929	312125
947	73017	312095
948	73109	312084
949	73202	312073
950	73284	312017
951	73368	311971
952	73449	311911
953	73537	311878
954	73622	311833
955	73713	311818
956	73792	311750
957	73869	311670
958	73943	311581
959	74011	311464
960	74086	311378
961	74160	311287
962	74233	311193
963	74324	311175
964	74390	311052
965	74464	310962
966	74549	310919
967	74615	310796
968	74687	310697
969	74762	310612
970	74822	310465
971	74893	310359
972	74961	310247
973	75024	310111
974	75094	310005
975	75179	309963
976	75266	309926
977	75352	309886
978	75428	309802
979	75503	309717
980	75581	309647
981	75652	309543
982	75727	309458
983	75805	309386
984	75883	309312
985	75963	309247
986	76036	309151
987	76115	309083
988	76188	308990
989	76264	308910
990	76343	308842
991	76426	308786
992	76503	308710
993	76579	308628
994	76662	308575
995	76750	308543
996	76838	308508
997	76914	308426
998	76996	308371
999	77095	308383
1000	77215	308474
1001	77290	308391
1002	77358	308277
1003	77427	308165
1004	77498	308065
1005	77566	307953
1006	77636	307848
1007	77707	307745
1008	77777	307641
1009	77846	307531
1010	77920	307443
1011	77995	307359
1012	78063	307245
1013	78129	307122
1014	78198	307014
1015	78260	306878
1016	78331	306780
1017	78401	306675
1018	78472	306573
1019	78540	306462
1020	78607	306346
1021	78675	306232
1022	78744	306126
1023	78813	306017
1024	78893	305951
1025	78974	305889
1026	79050	305811
1027	79131	305748
1028	79260	305875
1029	79350	305844
1030	79433	305793
1031	79509	305711
1032	79594	305663
1033	79677	305608
1034	79764	305570
1035	79841	305494
1036	79912	305391
1037	79979	305279
1038	80053	305189
1039	80120	305074
1040	80189	304968
1041	80260	304868
1042	80331	304767
1043	80389	304617
1044	80460	304517
1045	80529	304409
1046	80607	304336
1047	80679	304243
1048	80749	304138
1049	80818	304029
1050	80897	303960
1051	80968	303861
1052	81036	303753
1053	81108	303655
1054	81185	303579
1055	81252	303464
1056	81328	303383
1057	81398	303280
1058	81464	303165
1059	81532	303056
1060	81599	302942
1061	81671	302845
1062	81741	302744
1063	81817	302664
1064	81899	302603
1065	81970	302506
1066	82045	302421
1067	82130	302374
1068	82204	302289
1069	82278	302198
1070	82357	302129
1071	82443	302087
1072	82520	302010
1073	82592	301917
1074	82690	301916
1075	82775	301870
1076	82850	301785
1077	82915	301666
1078	82991	301583
1079	83058	301471
1080	83127	301366
1081	83205	301291
1082	83272	301179
1083	83340	301073
1084	83414	300983
1085	83476	300854
1086	83541	300735
1087	83606	300613
1088	83673	300503
1089	83744	300403
1090	83818	300316
1091	83887	300211
1092	83957	300109
1093	84033	300030
1094	84107	299943
1095	84176	299841
1096	84246	299738
1097	84315	299636
1098	84390	299552
1099	84456	299435
1100	84522	299323
1101	84593	299226
1102	84671	299153
1103	84745	299064
1104	84821	298984
1105	84893	298892
1106	84971	298821
1107	85042	298722
1108	85116	298637
1109	85196	298570
1110	85271	298488
1111	85341	298389
1112	85422	298325
1113	85491	298222
1114	85566	298139
1115	85639	298050
1116	85720	297989
1117	85787	297879
1118	85865	297803
1119	85931	297691
1120	86002	297595
1121	86072	297495
1122	86138	297382
1123	86207	297277
1124	86274	297166
1125	86345	297070
1126	86415	296972
1127	86477	296844
1128	86548	296749
1129	86621	296659
1130	86696	296578
1131	86766	296478
1132	86846	296413
1133	86919	296322
1134	86995	296243
1135	87080	296197
1136	87181	296204
1137	87264	296148
1138	87362	296141
1139	87451	296107
1140	87539	296068
1141	87626	296028
1142	87709	295972
1143	87804	295956
1144	87900	295944
1145	87997	295936
1146	88091	295916
1147	88177	295870
1148	88265	295832
1149	88344	295760
1150	88424	295697
1151	88499	295613
1152	88580	295548
1153	88661	295485
1154	88743	295427
1155	88815	295333
1156	88898	295279
1157	88984	295230
1158	89074	295197
1159	89157	295141
1160	89239	295080
1161	89316	295006
1162	89386	294906
1163	89480	294885
1164	89586	294905
1165	89673	294860
1166	89757	294807
1167	89842	294758
1168	89929	294714
1169	90024	294695
1170	90101	294618
1171	90172	294522
1172	90241	294418
1173	90322	294356
1174	90398	294274
1175	90487	294237
1176	90557	294139
1177	90638	294076
1178	90712	293989
1179	90785	293900
1180	90858	293807
1181	90934	293729
1182	91010	293650
1183	91097	293605
1184	91175	293530
1185	91252	293453
1186	91332	293387
1187	91394	293261
1188	91467	293174
1189	91540	293084
1190	91610	292983
1191	91683	292896
1192	91766	292836
1193	91836	292737
1194	91905	292634
1195	91973	292531
1196	92039	292421
1197	92115	292338
1198	92183	292233
1199	92256	292146
1200	92328	292053
1201	92402	291966
1202	92468	291856
1203	92536	291750
1204	92606	291651
1205	92675	291550
1206	92744	291449
1207	92819	291365
1208	92887	291263
1209	92954	291154
1210	93014	291024
1211	93089	290943
1212	93163	290856
1213	93236	290769
1214	93298	290646
1215	93376	290574
1216	93457	290508
1217	93531	290424
1218	93614	290365
1219	93698	290313
1220	93782	290256
1221	93861	290187
1222	93937	290106
1223	94017	290040
1224	94219	290350
1225	94308	290309
1226	94383	290225
1227	94463	290159
1228	94534	290063
1229	94604	289966
1230	94674	289869
1231	94752	289796
1232	94828	289715
1233	94897	289615
1234	94971	289527
1235	95040	289428
1236	95113	289337
1237	95179	289227
1238	95257	289154
1239	95334	289077
1240	95398	288962
1241	95472	288878
1242	95536	288761
1243	95603	288656
1244	95676	288567
1245	95742	288457
1246	95814	288364
1247	95894	288299
1248	95972	288225
1249	96041	288123
1250	96110	288025
1251	96175	287913
1252	96244	287810
1253	96313	287710
1254	96380	287605
1255	96459	287533
1256	96540	287470
1257	96620	287402
1258	96693	287315
1259	96770	287239
1260	96841	287144
1261	96923	287083
1262	96991	286980
1263	97065	286896
1264	97143	286822
1265	97227	286766
1266	97305	286694
1267	97384	286624
1268	97459	286542
1269	97528	286443
1270	97602	286357
1271	97670	286254
1272	97748	286181
1273	97822	286096
1274	97902	286030
1275	97971	285928
1276	98049	285854
1277	98116	285750
1278	98181	285638
1279	98254	285550
1280	98316	285433
1281	98385	285333
1282	98455	285236
1283	98525	285139
1284	98593	285037
1285	98659	284930
1286	98728	284830
1287	98793	284722
1288	98861	284618
1289	98919	284490
1290	98985	284381
1291	99059	284296
1292	99126	284192
1293	99192	284086
1294	99262	283989
1295	99337	283909
1296	99415	283837
1297	99492	283760
1298	99572	283692
1299	99663	283656
1300	99741	283583
1301	99818	283508
1302	99894	283430
1303	99973	283359
1304	100049	283281
1305	100128	283210
1306	100196	283110
1307	100268	283020
1308	100334	282914
1309	100406	282825
1310	100475	282724
1311	100551	282647
1312	100621	282552
1313	100692	282460
1314	100763	282367
1315	100838	282287
1316	100907	282187
1317	100978	282096
1318	101055	282021
1319	101119	281908
1320	101188	281811
1321	101265	281735
1322	101332	281633
1323	101404	281543
1324	101472	281441
1325	101547	281360
1326	101613	281257
1327	101680	281153
1328	101754	281069
1329	101823	280972
1330	101887	280859
1331	101956	280763
1332	102031	280683
1333	102103	280592
1334	102170	280490
1335	102242	280401
1336	102319	280326
1337	102400	280261
1338	102478	280190
1339	102561	280129
1340	102637	280053
1341	102715	279980
1342	102794	279910
1343	102869	279830
1344	102944	279750
1345	103024	279682
1346	103103	279612
1347	103177	279529
1348	103254	279452
1349	103333	279383
1350	103394	279264
1351	103466	279174
1352	103541	279096
1353	103613	279006
1354	103683	278912
1355	103746	278800
1356	103828	278738
1357	103899	278645
1358	103980	278580
1359	104053	278497
1360	104121	278395
1361	104194	278310
1362	104267	278225
1363	104336	278127
1364	104406	278034
1365	104472	277929
1366	104547	277849
1367	104615	277750
1368	104683	277650
1369	104752	277555
1370	104822	277463
1371	104892	277368
1372	104961	277271
1373	105034	277187
1374	105112	277114
1375	105186	277033
1376	105268	276970
1377	105346	276898
1378	105426	276829
1379	105501	276750
1380	105578	276675
1381	105650	276587
1382	105726	276508
1383	105803	276434
1384	105882	276365
1385	105954	276275
1386	106025	276187
1387	106093	276088
1388	106162	275993
1389	106224	275876
1390	106302	275805
1391	106384	275744
1392	106449	275638
1393	106549	275621
1394	106642	275588
1395	106715	275503
1396	106791	275426
1397	106863	275339
1398	106936	275253
1399	107011	275173
1400	107087	275096
1401	107158	275003
1402	107226	274906
1403	107298	274818
1404	107366	274720
1405	107439	274635
1406	107508	274539
1407	107587	274470
1408	107663	274392
1409	107740	274316
1410	107809	274222
1411	107876	274121
1412	107947	274032
1413	108026	273961
1414	108106	273895
1415	108181	273814
1416	108250	273719
1417	108337	273669
1418	108420	273611
1419	108497	273535
1420	108578	273471
1421	108651	273386
1422	108724	273301
1423	108800	273223
1424	108870	273131
1425	108936	273029
1426	109002	272925
1427	109087	272870
1428	109157	272778
1429	109218	272664
1430	109289	272574
1431	109367	272502
1432	109436	272408
1433	109508	272320
1434	109582	272238
1435	109657	272159
1436	109730	272072
1437	109802	271985
1438	109881	271917
1439	109947	271814
1440	110023	271737
1441	110097	271655
1442	110163	271553
1443	110233	271462
1444	110303	271370
1445	110373	271277
1446	110443	271186
1447	110511	271088
1448	110579	270991
1449	110651	270905
1450	110714	270796
1451	110792	270724
1452	110866	270642
1453	110946	270576
1454	111020	270493
1455	111105	270438
1456	111182	270363
1457	111255	270279
1458	111335	270211
1459	111414	270141
1460	111490	270064
1461	111550	269949
1462	111629	269879
1463	111698	269784
1464	111767	269691
1465	111837	269600
1466	111905	269503
1467	111976	269415
1468	112052	269338
1469	112124	269251
1470	112187	269144
1471	112257	269051
1472	112325	268955
1473	112399	268875
1474	112474	268793
1475	112539	268691
1476	112610	268603
1477	112678	268506
1478	112752	268425
1479	112823	268336
1480	112900	268263
1481	112970	268172
