iter	Passed	Remaining
287	21634	353970
288	21709	353880
289	21790	353908
290	21870	353917
291	21958	354046
292	22047	354185
293	22118	354041
294	22190	353917
295	22264	353826
296	22336	353700
297	22405	353528
298	22472	353315
299	22543	353184
300	22635	353370
301	22718	353413
302	22793	353332
303	22877	353399
304	22966	353528
305	23046	353525
306	23117	353395
307	23184	353194
308	23257	353074
309	23326	352900
310	23402	352838
311	23475	352731
312	23548	352629
313	23617	352463
314	23678	352167
315	23752	352073
316	23826	351985
317	23915	352109
318	24022	352504
319	24118	352727
320	24203	352795
321	24282	352778
322	24373	352921
323	24449	352853
324	24533	352910
325	24613	352900
326	24688	352810
327	24777	352932
328	24864	353011
329	24951	353096
330	25037	353177
331	25113	353097
332	25185	352968
333	25256	352839
334	25331	352752
335	25412	352746
336	25500	352847
337	25602	353127
338	25711	353511
339	25809	353747
340	25898	353840
341	25971	353729
342	26048	353662
343	26149	353927
344	26257	354284
345	26340	354305
346	26419	354260
347	26485	354046
348	26561	353969
349	26632	353828
350	26700	353644
351	26774	353550
352	26853	353506
353	26957	353799
354	27031	353695
355	27116	353731
356	27199	353752
357	27274	353652
358	27352	353604
359	27434	353601
360	27511	353529
361	27587	353448
362	27669	353450
363	27749	353421
364	27824	353327
365	27907	353344
366	27990	353350
367	28073	353362
368	28148	353263
369	28216	353093
370	28289	352965
371	28361	352839
372	28430	352679
373	28498	352501
374	28573	352400
375	28645	352273
376	28714	352116
377	28780	351919
378	28853	351804
379	28928	351708
380	29006	351650
381	29076	351500
382	29144	351328
383	29217	351222
384	29292	351133
385	29364	351007
386	29442	350956
387	29509	350769
388	29582	350651
389	29651	350493
390	29722	350358
391	29787	350151
392	29863	350082
393	29943	350054
394	30020	349984
395	30089	349826
396	30169	349798
397	30247	349742
398	30331	349758
399	30404	349648
400	30484	349617
401	30552	349452
402	30631	349409
403	30707	349334
404	30783	349258
405	30859	349181
406	30928	349025
407	31002	348926
408	31077	348843
409	31147	348701
410	31218	348567
411	31290	348449
412	31366	348369
413	31448	348360
414	31554	348619
415	31647	348731
416	31724	348668
417	31811	348709
418	31884	348595
419	31959	348509
420	32030	348379
421	32107	348314
422	32172	348119
423	32237	347926
424	32309	347805
425	32369	347559
426	32437	347391
427	32513	347322
428	32578	347125
429	32643	346937
430	32712	346782
431	32781	346630
432	32851	346490
433	32931	346459
434	33012	346443
435	33094	346428
436	33168	346334
437	33248	346297
438	33327	346261
439	33406	346214
440	33469	346004
441	33529	345758
442	33606	345697
443	33709	345904
444	33826	346251
445	33927	346425
446	34011	346434
447	34096	346444
448	34172	346365
449	34239	346200
450	34325	346223
451	34439	346523
452	34537	346674
453	34612	346581
454	34684	346465
455	34754	346323
456	34822	346166
457	34898	346092
458	34973	345998
459	35049	345919
460	35118	345774
461	35185	345613
462	35254	345465
463	35325	345339
464	35397	345217
465	35449	344910
466	35518	344769
467	35589	344640
468	35663	344540
469	35734	344416
470	35801	344253
471	35870	344114
472	35945	344028
473	36020	343945
474	36104	343939
475	36186	343919
476	36266	343885
477	36344	343825
478	36420	343750
479	36497	343682
480	36589	343757
481	36671	343740
482	36748	343672
483	36843	343774
484	36949	343976
485	37026	343903
486	37117	343967
487	37193	343885
488	37268	343802
489	37343	343708
490	37411	343562
491	37487	343479
492	37553	343312
493	37628	343227
494	37703	343138
495	37770	342984
496	37848	342919
497	37926	342858
498	38026	342998
499	38144	343297
500	38243	343430
501	38339	343526
502	38429	343573
503	38502	343464
504	38581	343409
505	38673	343475
506	38775	343624
507	38858	343610
508	38933	343517
509	39007	343420
510	39084	343348
511	39164	343305
512	39241	343228
513	39328	343248
514	39410	343211
515	39484	343116
516	39561	343043
517	39639	342985
518	39725	342988
519	39832	343170
520	39940	343365
521	40039	343484
522	40152	343718
523	40228	343634
524	40304	343547
525	40377	343440
526	40444	343275
527	40509	343103
528	40576	342947
529	40649	342834
530	40709	342621
531	40785	342539
532	40858	342428
533	40933	342343
534	41019	342339
535	41132	342565
536	41236	342713
537	41310	342620
538	41383	342509
539	41456	342398
540	41537	342356
541	41607	342228
542	41682	342135
543	41755	342023
544	41824	341883
545	41899	341793
546	41971	341683
547	42050	341618
548	42125	341531
549	42203	341467
550	42289	341462
551	42369	341412
552	42449	341364
553	42534	341354
554	42614	341302
555	42715	341413
556	42819	341560
557	42921	341680
558	43024	341809
559	43129	341958
560	43262	342324
561	43377	342540
562	43538	343128
563	43694	343671
564	43822	343989
565	43918	344053
566	44024	344198
567	44124	344293
568	44204	344236
569	44278	344126
570	44349	343999
571	44419	343864
572	44496	343777
573	44580	343752
574	44665	343730
575	44745	343666
576	44828	343633
577	44901	343523
578	44979	343443
579	45060	343392
580	45142	343349
581	45222	343285
582	45314	343315
583	45405	343337
584	45480	343242
585	45561	343191
586	45640	343120
587	45719	343051
588	45804	343027
589	45880	342938
590	45962	342889
591	46042	342830
592	46120	342754
593	46194	342647
594	46271	342567
595	46343	342442
596	46417	342338
597	46479	342145
598	46546	341988
599	46620	341882
600	46691	341755
601	46764	341645
602	46840	341555
603	46906	341392
604	46980	341285
605	47053	341176
606	47127	341070
607	47194	340920
608	47266	340799
609	47336	340666
610	47406	340532
611	47478	340417
612	47548	340285
613	47622	340181
614	47692	340048
615	47757	339885
616	47831	339780
617	47897	339626
618	47966	339482
619	48041	339387
620	48123	339341
621	48203	339287
622	48284	339230
623	48358	339128
624	48436	339052
625	48509	338945
626	48588	338882
627	48673	338852
628	48753	338791
629	48831	338721
630	48911	338656
631	48984	338548
632	49060	338466
633	49135	338368
634	49213	338291
635	49294	338242
636	49364	338109
637	49433	337978
638	49502	337841
639	49569	337693
640	49654	337662
641	49733	337601
642	49807	337500
643	49880	337391
644	49943	337217
645	50020	337133
646	50094	337034
647	50164	336908
648	50245	336851
649	50314	336722
650	50388	336617
651	50459	336497
652	50531	336389
653	50602	336264
654	50676	336167
655	50745	336032
656	50816	335916
657	50884	335778
658	50958	335677
659	51036	335604
660	51115	335534
661	51192	335457
662	51274	335408
663	51348	335313
664	51428	335253
665	51504	335162
666	51589	335139
667	51671	335090
668	51744	334984
669	51824	334925
670	51895	334806
671	51965	334683
672	52039	334580
673	52110	334462
674	52181	334350
675	52263	334302
676	52336	334197
677	52415	334130
678	52491	334046
679	52561	333922
680	52627	333771
681	52694	333630
682	52773	333560
683	52843	333438
684	52917	333344
685	52988	333227
686	53067	333157
687	53140	333053
688	53218	332982
689	53284	332836
690	53356	332727
691	53426	332604
692	53495	332472
693	53567	332364
694	53639	332253
695	53711	332144
696	53777	332003
697	53850	331899
698	53929	331831
699	54008	331768
700	54093	331734
701	54179	331716
702	54261	331663
703	54338	331588
704	54424	331562
705	54505	331511
706	54579	331411
707	54664	331382
708	54737	331280
709	54817	331220
710	54882	331068
711	54950	330937
712	55025	330845
713	55104	330781
714	55174	330658
715	55263	330657
716	55336	330551
717	55406	330434
718	55475	330306
719	55540	330155
720	55608	330028
721	55682	329929
722	55750	329800
723	55818	329670
724	55895	329590
725	55963	329459
726	56036	329360
727	56105	329237
728	56177	329125
729	56262	329096
730	56333	328982
731	56399	328842
732	56475	328760
733	56546	328645
734	56612	328505
735	56684	328401
736	56758	328304
737	56821	328147
738	56900	328080
739	56974	327990
740	57051	327912
741	57136	327878
742	57217	327826
743	57299	327777
744	57381	327731
745	57461	327667
746	57535	327577
747	57606	327466
748	57688	327417
749	57759	327302
750	57820	327138
751	57893	327034
752	57964	326924
753	58038	326829
754	58115	326755
755	58190	326666
756	58273	326626
757	58347	326529
758	58418	326418
759	58491	326321
760	58562	326208
761	58628	326074
762	58701	325971
763	58769	325845
764	58833	325697
765	58901	325574
766	58972	325464
767	59041	325341
768	59112	325235
769	59187	325145
770	59257	325030
771	59324	324899
772	59393	324781
773	59466	324685
774	59536	324568
775	59604	324443
776	59673	324327
777	59747	324233
778	59817	324122
779	59910	324128
780	59989	324065
781	60062	323970
782	60139	323893
783	60219	323835
784	60309	323826
785	60398	323813
786	60471	323721
787	60545	323628
788	60624	323561
789	60695	323452
790	60764	323334
791	60835	323226
792	60901	323093
793	60975	323000
794	61041	322865
795	61119	322797
796	61195	322716
797	61278	322673
798	61359	322619
799	61431	322514
800	61499	322393
801	61567	322268
802	61634	322143
803	61700	322009
804	61772	321906
805	61845	321813
806	61914	321692
807	61987	321600
808	62068	321544
809	62141	321449
810	62220	321381
811	62293	321286
812	62357	321143
813	62423	321012
814	62498	320925
815	62573	320843
816	62647	320753
817	62723	320671
818	62797	320582
819	62882	320548
820	62958	320466
821	63040	320419
822	63112	320316
823	63192	320256
824	63273	320200
825	63354	320145
826	63437	320104
827	63512	320015
828	63591	319951
829	63662	319845
830	63737	319760
831	63806	319647
832	63876	319537
833	63953	319460
834	64029	319379
835	64099	319271
836	64170	319164
837	64252	319116
838	64337	319080
839	64406	318965
840	64478	318866
841	64550	318764
842	64625	318681
843	64693	318559
844	64762	318448
845	64838	318366
846	64918	318305
847	65001	318261
848	65072	318156
849	65141	318043
850	65221	317981
851	65292	317880
852	65366	317789
853	65433	317666
854	65506	317570
855	65580	317482
856	65654	317394
857	65724	317283
858	65802	317217
859	65879	317143
860	65962	317093
861	66042	317034
862	66116	316947
863	66199	316899
864	66285	316867
865	66363	316795
866	66445	316744
867	66521	316666
868	66596	316583
869	66667	316479
870	66741	316391
871	66816	316304
872	66889	316210
873	66960	316108
874	67028	315990
875	67101	315896
876	67178	315821
877	67253	315739
878	67332	315672
879	67406	315584
880	67477	315484
881	67552	315400
882	67628	315319
883	67699	315216
884	67772	315125
885	67843	315019
886	67915	314924
887	67986	314820
888	68060	314733
889	68130	314624
890	68209	314559
891	68289	314500
892	68363	314412
893	68440	314335
894	68511	314236
895	68581	314129
896	68659	314056
897	68735	313978
898	68816	313922
899	68903	313895
900	68976	313799
901	69049	313710
902	69127	313640
903	69208	313582
904	69285	313506
905	69361	313429
906	69440	313364
907	69509	313251
908	69592	313202
909	69660	313090
910	69736	313010
911	69815	312946
912	69882	312827
913	69958	312747
914	70033	312663
915	70110	312589
916	70186	312511
917	70256	312404
918	70336	312343
919	70409	312249
920	70478	312139
921	70555	312068
922	70632	311991
923	70703	311893
924	70778	311809
925	70851	311714
926	70925	311630
927	70993	311514
928	71065	311417
929	71132	311301
930	71210	311228
931	71287	311158
932	71350	311019
933	71427	310947
934	71497	310843
935	71571	310753
936	71651	310694
937	71732	310635
938	71799	310520
939	71880	310463
940	71958	310394
941	72037	310325
942	72125	310302
943	72204	310236
944	72291	310202
945	72364	310110
946	72440	310034
947	72513	309940
948	72585	309843
949	72657	309748
950	72722	309624
951	72794	309528
952	72868	309440
953	72940	309348
954	73010	309245
955	73084	309158
956	73151	309042
957	73229	308970
958	73309	308909
959	73394	308868
960	73469	308786
961	73538	308679
962	73605	308560
963	73681	308485
964	73752	308383
965	73821	308277
966	73893	308181
967	73966	308092
968	74033	307977
969	74100	307862
970	74173	307770
971	74242	307664
972	74314	307567
973	74389	307488
974	74473	307441
975	74551	307373
976	74632	307316
977	74705	307224
978	74780	307142
979	74861	307084
980	74940	307020
981	75025	306978
982	75106	306922
983	75193	306886
984	75280	306852
985	75366	306816
986	75455	306793
987	75543	306760
988	75624	306705
989	75701	306630
990	75780	306562
991	75862	306508
992	75942	306446
993	76017	306364
994	76087	306261
995	76166	306195
996	76242	306118
997	76316	306032
998	76401	305986
999	76473	305895
1000	76546	305805
1001	76621	305720
1002	76693	305625
1003	76763	305525
1004	76833	305421
1005	76904	305324
1006	76981	305252
1007	77055	305162
1008	77130	305080
1009	77202	304989
1010	77273	304892
1011	77344	304791
1012	77424	304729
1013	77498	304642
1014	77575	304568
1015	77654	304502
1016	77734	304439
1017	77810	304362
1018	77890	304299
1019	77970	304236
1020	78061	304217
1021	78149	304186
1022	78235	304146
1023	78312	304073
1024	78392	304009
1025	78478	303971
1026	78555	303894
1027	78631	303818
1028	78708	303741
1029	78784	303664
1030	78853	303560
1031	78927	303474
1032	78998	303377
1033	79077	303309
1034	79151	303221
1035	79218	303111
1036	79288	303010
1037	79365	302936
1038	79451	302895
1039	79525	302808
1040	79595	302708
1041	79671	302629
1042	79741	302529
1043	79806	302410
1044	79876	302307
1045	79954	302238
1046	80024	302135
1047	80094	302033
1048	80175	301977
1049	80257	301922
1050	80329	301826
1051	80400	301730
1052	80479	301665
1053	80564	301620
1054	80668	301645
1055	80747	301580
1056	80827	301516
1057	80907	301452
1058	80994	301414
1059	81074	301353
1060	81158	301302
1061	81232	301219
1062	81317	301172
1063	81395	301100
1064	81471	301025
1065	81545	300936
1066	81617	300846
1067	81688	300749
1068	81766	300678
1069	81829	300552
1070	81894	300434
1071	81971	300356
1072	82052	300300
1073	82126	300211
1074	82202	300134
1075	82275	300044
1076	82341	299931
1077	82428	299893
1078	82507	299825
1079	82581	299740
1080	82654	299652
1081	82727	299561
1082	82804	299489
1083	82874	299386
1084	82950	299309
1085	83024	299223
1086	83093	299120
1087	83172	299055
1088	83244	298960
1089	83319	298880
1090	83409	298852
1091	83493	298801
1092	83588	298791
1093	83670	298734
1094	83762	298715
1095	83851	298683
1096	83936	298636
1097	84056	298713
1098	84200	298876
1099	84289	298843
1100	84426	298983
1101	84568	299135
1102	84677	299173
1103	84801	299262
1104	84923	299346
1105	85027	299365
1106	85130	299378
1107	85232	299389
1108	85362	299498
1109	85470	299531
1110	85557	299490
1111	85645	299452
1112	85767	299529
1113	85858	299503
1114	85961	299517
1115	86042	299454
1116	86131	299417
1117	86231	299419
1118	86339	299449
1119	86442	299462
1120	86544	299469
1121	86626	299409
1122	86701	299325
1123	86790	299288
1124	86906	299344
1125	87019	299388
1126	87115	299378
1127	87224	299410
1128	87318	299388
1129	87413	299371
1130	87513	299370
1131	87602	299335
1132	87687	299283
1133	87786	299280
1134	87944	299476
1135	88040	299462
1136	88144	299474
1137	88235	299442
1138	88320	299391
1139	88430	299422
1140	88539	299451
1141	88631	299422
1142	88707	299337
1143	88789	299277
1144	88861	299181
1145	88936	299092
1146	89018	299031
1147	89101	298969
1148	89181	298902
1149	89260	298828
1150	89333	298736
1151	89417	298679
1152	89501	298622
1153	89580	298550
1154	89662	298487
1155	89741	298412
1156	89822	298348
1157	89902	298276
1158	90005	298282
1159	90118	298322
1160	90212	298300
1161	90305	298273
1162	90396	298237
1163	90493	298225
1164	90581	298180
1165	90669	298136
1166	90759	298100
1167	90840	298032
1168	90927	297983
1169	91011	297927
1170	91101	297887
1171	91190	297848
1172	91269	297773
1173	91348	297698
1174	91429	297631
1175	91514	297577
1176	91600	297525
1177	91674	297435
1178	91752	297357
1179	91827	297272
1180	91900	297179
1181	91980	297109
1182	92067	297060
1183	92154	297012
1184	92228	296919
1185	92307	296848
1186	92385	296769
1187	92473	296725
1188	92558	296670
1189	92654	296648
1190	92747	296620
1191	92860	296655
1192	92956	296633
1193	93058	296633
1194	93143	296577
1195	93225	296512
1196	93306	296445
1197	93387	296376
1198	93473	296325
1199	93553	296251
1200	93629	296169
1201	93718	296123
1202	93798	296052
1203	93878	295981
1204	93957	295906
1205	94032	295821
1206	94109	295740
1207	94185	295653
1208	94259	295564
1209	94335	295480
1210	94400	295363
1211	94478	295283
1212	94568	295243
1213	94640	295146
1214	94709	295040
1215	94783	294950
1216	94859	294866
1217	94927	294757
1218	95001	294667
1219	95075	294576
1220	95148	294484
1221	95220	294389
1222	95293	294294
1223	95367	294204
1224	95447	294133
1225	95532	294078
1226	95598	293962
1227	95672	293874
1228	95741	293766
1229	95816	293680
1230	95887	293581
1231	95959	293486
1232	96031	293389
1233	96109	293313
1234	96186	293231
1235	96269	293169
1236	96346	293089
1237	96423	293007
1238	96504	292941
1239	96585	292872
1240	96665	292801
1241	96746	292731
1242	96819	292640
1243	96893	292551
1244	96972	292474
1245	97036	292356
1246	97108	292260
1247	97176	292153
1248	97247	292053
1249	97319	291958
1250	97389	291856
1251	97455	291743
1252	97518	291620
1253	97611	291589
1254	97695	291529
1255	97774	291455
1256	97844	291353
1257	97912	291247
1258	97988	291162
1259	98054	291050
1260	98131	290970
1261	98198	290861
1262	98268	290759
1263	98346	290683
1264	98425	290608
1265	98505	290537
1266	98580	290450
1267	98652	290356
1268	98727	290270
1269	98795	290163
1270	98861	290051
1271	98932	289953
1272	99009	289874
1273	99097	289825
1274	99177	289754
1275	99256	289680
1276	99330	289589
1277	99404	289501
1278	99483	289428
1279	99568	289370
1280	99643	289285
1281	99729	289231
1282	99806	289152
1283	99889	289088
1284	99964	289001
1285	100032	288896
1286	100109	288815
1287	100176	288708
1288	100254	288629
1289	100329	288544
1290	100398	288441
1291	100474	288358
1292	100549	288272
1293	100724	288474
1294	100842	288511
1295	100924	288444
1296	100998	288356
1297	101078	288282
1298	101157	288209
1299	101230	288117
1300	101313	288052
1301	101394	287985
1302	101470	287903
1303	101549	287827
1304	101623	287738
1305	101707	287676
1306	101779	287582
1307	101856	287502
1308	101929	287410
1309	102016	287359
1310	102105	287311
1311	102186	287243
1312	102263	287164
1313	102347	287103
1314	102428	287032
1315	102508	286962
1316	102584	286877
1317	102668	286816
1318	102760	286777
1319	102846	286723
1320	102921	286637
1321	102997	286554
1322	103077	286483
1323	103151	286392
1324	103224	286301
1325	103295	286205
1326	103371	286121
1327	103449	286044
1328	103525	285959
1329	103600	285874
1330	103701	285862
1331	103782	285792
1332	103852	285690
1333	103923	285594
1334	103991	285490
1335	104062	285392
1336	104139	285313
1337	104215	285230
1338	104286	285133
1339	104361	285046
1340	104428	284938
1341	104493	284827
1342	104558	284714
1343	104636	284635
1344	104704	284531
1345	104781	284450
1346	104853	284358
1347	104933	284285
1348	105012	284211
1349	105089	284129
1350	105168	284054
1351	105246	283979
1352	105322	283896
1353	105407	283838
1354	105490	283774
1355	105572	283705
1356	105652	283634
1357	105727	283548
1358	105809	283483
1359	105884	283396
1360	105959	283311
1361	106030	283216
1362	106106	283132
1363	106175	283029
1364	106253	282954
1365	106326	282863
1366	106407	282791
1367	106481	282704
1368	106549	282602
1369	106621	282507
1370	106696	282422
1371	106785	282375
1372	106863	282297
1373	106937	282209
1374	107006	282107
1375	107082	282024
1376	107152	281928
1377	107224	281833
1378	107296	281740
1379	107371	281655
1380	107445	281567
1381	107516	281473
1382	107588	281378
1383	107654	281271
1384	107721	281164
1385	107809	281112
1386	107886	281033
1387	107968	280966
1388	108042	280879
1389	108124	280813
1390	108199	280728
1391	108278	280654
1392	108357	280578
1393	108443	280522
1394	108522	280446
1395	108596	280359
1396	108681	280299
1397	108763	280232
1398	108843	280160
1399	108914	280065
1400	108986	279974
1401	109062	279889
1402	109138	279807
1403	109207	279709
1404	109278	279613
1405	109347	279512
1406	109422	279427
1407	109491	279328
1408	109562	279232
1409	109634	279141
1410	109715	279071
1411	109803	279020
1412	109876	278928
1413	109947	278833
1414	110015	278732
1415	110091	278648
1416	110161	278553
1417	110231	278455
1418	110308	278376
1419	110379	278279
1420	110450	278184
1421	110529	278110
1422	110620	278066
1423	110695	277981
1424	110769	277895
1425	110860	277851
1426	110938	277772
1427	111011	277684
1428	111091	277611
1429	111177	277554
1430	111254	277476
1431	111333	277402
1432	111416	277334
1433	111497	277265
1434	111577	277194
1435	111662	277133
1436	111742	277061
1437	111812	276965
1438	111887	276881
1439	111956	276780
1440	112033	276701
1441	112122	276651
1442	112216	276613
1443	112283	276510
1444	112360	276430
1445	112432	276338
1446	112504	276246
1447	112575	276151
1448	112644	276052
1449	112722	275975
1450	112829	275970
1451	112907	275893
1452	112986	275818
1453	113064	275740
1454	113136	275649
1455	113216	275575
1456	113302	275518
1457	113381	275444
1458	113475	275404
1459	113557	275338
1460	113638	275267
1461	113714	275186
1462	113795	275116
1463	113904	275112
1464	114008	275098
1465	114099	275053
1466	114192	275012
1467	114278	274952
1468	114365	274897
1469	114466	274875
1470	114552	274815
1471	114634	274748
1472	114720	274689
1473	114842	274719
1474	115029	274901
1475	115149	274924
1476	115229	274851
1477	115311	274782
1478	115387	274697
1479	115477	274650
1480	115559	274580
1481	115641	274512
1482	115752	274511
1483	115844	274466
1484	115934	274417
1485	116015	274345
1486	116093	274267
1487	116172	274191
1488	116249	274110
1489	116337	274057
1490	116432	274018
1491	116539	274007
1492	116624	273946
1493	116693	273847
1494	116771	273768
1495	116845	273680
1496	116932	273624
1497	117024	273577
1498	117114	273528
1499	117227	273531
1500	117322	273490
1501	117418	273454
1502	117511	273410
1503	117591	273336
1504	117668	273256
1505	117760	273210
1506	117857	273177
1507	117968	273173
1508	118073	273156
1509	118155	273087
1510	118227	272995
1511	118303	272911
1512	118375	272820
1513	118454	272743
1514	118536	272673
1515	118630	272630
1516	118714	272565
1517	118790	272481
1518	118881	272433
1519	118958	272353
1520	119052	272310
1521	119133	272239
1522	119217	272171
1523	119303	272111
1524	119383	272037
1525	119466	271969
1526	119537	271874
1527	119609	271782
1528	119683	271694
1529	119772	271640
1530	119861	271586
1531	119945	271520
1532	120039	271477
1533	120145	271464
1534	120244	271431
1535	120335	271382
1536	120422	271323
1537	120516	271280
1538	120601	271215
1539	120693	271168
1540	120784	271118
1541	120869	271054
1542	120958	270999
1543	121043	270936
1544	121133	270884
1545	121224	270833
1546	121296	270741
1547	121375	270663
1548	121449	270576
1549	121550	270547
1550	121649	270516
1551	121764	270518
1552	121871	270502
1553	121981	270494
1554	122070	270439
1555	122152	270367
1556	122228	270283
1557	122295	270179
1558	122370	270093
1559	122450	270018
1560	122548	269984
1561	122643	269941
1562	122734	269891
1563	122833	269856
1564	122931	269821
1565	123034	269794
1566	123137	269771
1567	123236	269737
1568	123318	269666
1569	123400	269595
1570	123490	269541
1571	123582	269492
1572	123658	269406
1573	123737	269330
1574	123820	269259
1575	123908	269201
1576	123997	269145
1577	124092	269102
1578	124205	269099
1579	124306	269069
1580	124390	269000
1581	124473	268931
1582	124554	268857
1583	124636	268787
1584	124708	268694
1585	124781	268603
1586	124855	268514
1587	124944	268457
1588	125032	268398
1589	125107	268311
1590	125180	268222
1591	125265	268156
1592	125342	268074
1593	125414	267980
1594	125483	267880
1595	125554	267787
1596	125619	267679
1597	125693	267591
1598	125771	267509
1599	125859	267450
1600	125940	267377
1601	126047	267358
1602	126127	267283
1603	126204	267202
1604	126271	267096
1605	126346	267010
1606	126428	266938
1607	126504	266856
1608	126588	266788
1609	126669	266713
1610	126749	266638
1611	126834	266571
1612	126915	266498
1613	126999	266430
1614	127093	266384
1615	127179	266322
1616	127277	266283
1617	127354	266201
1618	127425	266105
1619	127505	266030
1620	127583	265949
1621	127651	265848
1622	127727	265764
1623	127799	265672
1624	127872	265581
1625	127954	265510
1626	128036	265438
1627	128120	265370
1628	128187	265267
1629	128265	265187
1630	128342	265105
1631	128420	265024
1632	128491	264930
1633	128570	264851
1634	128642	264759
1635	128724	264686
1636	128808	264619
1637	128877	264521
1638	128954	264439
1639	129037	264370
1640	129124	264307
1641	129203	264229
1642	129282	264151
1643	129364	264079
1644	129445	264006
1645	129525	263930
1646	129606	263856
1647	129690	263787
1648	129769	263709
1649	129856	263647
1650	129934	263568
1651	130015	263494
1652	130101	263429
1653	130185	263362
1654	130256	263267
1655	130355	263230
1656	130439	263162
1657	130519	263085
1658	130589	262989
1659	130660	262895
1660	130733	262805
1661	130804	262711
1662	130879	262624
1663	130957	262544
1664	131032	262458
