iter	RMSE
124	7.54341663
125	7.541294234
126	7.5385427
127	7.533980757
128	7.5326765
129	7.5267962
130	7.519403644
131	7.518498828
132	7.51527871
133	7.512216696
134	7.51072186
135	7.508746047
136	7.502677989
137	7.500644304
138	7.493979069
139	7.49088493
140	7.486510835
141	7.482222532
142	7.477666214
143	7.474388481
144	7.470201278
145	7.469483391
146	7.467848603
147	7.46513531
148	7.464345589
149	7.461566305
150	7.457814983
151	7.454567868
152	7.451506431
153	7.448305257
154	7.444908458
155	7.439886813
156	7.436122849
157	7.434378079
158	7.432480425
159	7.429884298
160	7.425914828
161	7.423949022
162	7.420298213
163	7.417824905
164	7.413682483
165	7.407618417
166	7.404844016
167	7.400349666
168	7.397455258
169	7.395608108
170	7.392970313
171	7.391378833
172	7.390049319
173	7.388422875
174	7.385911039
175	7.384576754
176	7.383283302
177	7.38062879
178	7.379077077
179	7.374247599
180	7.371192553
181	7.368456153
182	7.365006724
183	7.361709907
184	7.35940484
185	7.356417598
186	7.353911
187	7.353354524
188	7.351560781
189	7.348873324
190	7.347075358
191	7.342866723
192	7.340667295
193	7.339222243
194	7.337128111
195	7.3350555
196	7.333199417
197	7.331813989
198	7.328220355
199	7.325409612
200	7.323647574
201	7.322144793
202	7.320970731
203	7.318668923
204	7.317297025
205	7.315349576
206	7.312598678
207	7.3087901
208	7.304916775
209	7.303761951
210	7.301903047
211	7.299051185
212	7.296184491
213	7.293490005
214	7.291770725
215	7.289675191
216	7.287147117
217	7.283808
218	7.283018764
219	7.282128078
220	7.280649307
221	7.278068428
222	7.276555407
223	7.274373042
224	7.273426772
225	7.271481855
226	7.271251942
227	7.268235146
228	7.265535953
229	7.263314416
230	7.26160845
231	7.261093258
232	7.259953931
233	7.258587733
234	7.257705454
235	7.256273254
236	7.254553894
237	7.254023379
238	7.252493963
239	7.251334509
240	7.249330336
241	7.248412932
242	7.245323752
243	7.243810779
244	7.242588187
245	7.241270447
246	7.238890135
247	7.238347516
248	7.237086454
249	7.235371946
250	7.233434013
251	7.232857577
252	7.23142921
253	7.229629497
254	7.228137639
255	7.225229195
256	7.222867557
257	7.22174885
258	7.219730587
259	7.217902336
260	7.216654034
261	7.21491252
262	7.213368696
263	7.211054636
264	7.209290968
265	7.207897942
266	7.205017524
267	7.203678789
268	7.202538933
269	7.201680852
270	7.19953596
271	7.198696114
272	7.197429524
273	7.19660505
274	7.195792253
275	7.194051841
276	7.193048031
277	7.191409826
278	7.188884522
279	7.188161806
280	7.184367095
281	7.183142726
282	7.180573724
283	7.178632584
284	7.177315861
285	7.17574653
286	7.175559602
287	7.174227286
288	7.172640767
289	7.17184601
290	7.169604165
291	7.167688413
292	7.166111087
293	7.164581938
294	7.163622102
295	7.161313101
296	7.160955858
297	7.160097944
298	7.159183292
299	7.158816559
300	7.15816874
301	7.15683194
302	7.155258351
303	7.153873911
304	7.153590139
305	7.152302279
306	7.151642966
307	7.150462107
308	7.149310919
309	7.148374286
310	7.147450475
311	7.147055388
312	7.145490951
313	7.145051672
314	7.143375608
315	7.14075352
316	7.13964857
317	7.138169812
318	7.136740132
319	7.136548126
320	7.134946661
321	7.13389068
322	7.133436333
323	7.131299009
324	7.13030165
325	7.129045484
326	7.126834175
327	7.125305161
328	7.124580039
329	7.123903092
330	7.12326619
331	7.122402465
332	7.121312712
333	7.119044794
334	7.117088432
335	7.116289212
336	7.114120083
337	7.113085252
338	7.112046711
339	7.111513318
340	7.11043894
341	7.108579703
342	7.108075827
343	7.106880783
344	7.105296609
345	7.103552497
346	7.102781086
347	7.100402824
348	7.098492412
349	7.097319397
350	7.095650908
351	7.09475269
352	7.093748089
353	7.092408236
354	7.091712058
355	7.090405781
356	7.088311858
357	7.086462021
358	7.085419186
359	7.084558532
360	7.083528257
361	7.082473273
362	7.081248215
363	7.081066644
364	7.080052787
365	7.07908262
366	7.077894671
367	7.077553455
368	7.076454543
369	7.075324573
370	7.073644403
371	7.071779686
372	7.071521836
373	7.070427776
374	7.069065995
375	7.06772753
376	7.065108494
377	7.062930241
378	7.061526267
379	7.061188892
380	7.060761872
381	7.059199962
382	7.058583341
383	7.058205627
384	7.057188032
385	7.055067354
386	7.05434931
387	7.051974098
388	7.049720861
389	7.048829611
390	7.047747203
391	7.046818391
392	7.045678932
393	7.044852845
394	7.041651157
395	7.041530498
396	7.040378905
397	7.03913325
398	7.037873019
399	7.036604122
400	7.034990497
401	7.034587002
402	7.032534774
403	7.031965994
404	7.030368956
405	7.029970903
406	7.029036395
407	7.026902766
408	7.025968581
409	7.024379323
410	7.02332396
411	7.02211897
412	7.020359332
413	7.018755786
414	7.017186383
415	7.017076572
416	7.015026966
417	7.013139519
418	7.012200086
419	7.011520063
420	7.010226189
421	7.008939324
422	7.007193736
423	7.005975902
424	7.005507707
425	7.004140716
426	7.002381536
427	7.000851966
428	6.9998517
429	6.998868269
430	6.997479002
431	6.996668828
432	6.995054373
433	6.994595043
434	6.993801561
435	6.992002414
436	6.99008196
437	6.989247667
438	6.988114243
439	6.98640161
440	6.985359288
441	6.982442317
442	6.981463511
443	6.980362178
444	6.978074979
445	6.976681675
446	6.975314477
447	6.974375016
448	6.972805842
449	6.972410492
450	6.971559061
451	6.970831501
452	6.970523189
453	6.969323273
454	6.968152662
455	6.967941763
456	6.967021188
457	6.966434047
458	6.964827587
459	6.962664934
460	6.961478291
461	6.961018596
462	6.959667118
463	6.958983618
464	6.957650234
465	6.956935414
466	6.955877414
467	6.955206739
468	6.952520509
469	6.950988128
470	6.949572814
471	6.949225651
472	6.946196854
473	6.944750497
474	6.943309088
475	6.940660832
476	6.939591802
477	6.939018284
478	6.938155391
479	6.936342274
480	6.935510267
481	6.935062736
482	6.934201831
483	6.93292125
484	6.932095637
485	6.930868136
486	6.929520815
487	6.927935009
488	6.927518384
489	6.927340366
490	6.925655821
491	6.924888989
492	6.924400148
493	6.923658092
494	6.923012298
495	6.921666213
496	6.920989139
497	6.919397156
498	6.918576074
499	6.916800366
500	6.915622614
501	6.915231197
502	6.914533821
503	6.914012916
504	6.912164696
505	6.911156412
506	6.908639981
507	6.907822026
508	6.906485956
509	6.905763255
510	6.904103176
511	6.902737872
512	6.902154068
513	6.900910084
514	6.900538723
515	6.899690863
516	6.898805748
517	6.898336845
518	6.8978245
519	6.897398434
520	6.897226853
521	6.896280792
522	6.895729528
523	6.895159845
524	6.895062378
525	6.893548014
526	6.893335145
527	6.891354809
528	6.88995174
529	6.889429312
530	6.888031611
531	6.887359672
532	6.886872047
533	6.886745398
534	6.885837659
535	6.885430339
536	6.884248073
537	6.883094326
538	6.882138026
539	6.88165236
540	6.880505888
541	6.880058583
542	6.879619997
543	6.878962981
544	6.878263469
545	6.877589578
546	6.875916675
547	6.874704779
548	6.873493405
549	6.872144046
550	6.871283733
551	6.870431381
552	6.869393547
553	6.868490914
554	6.867088417
555	6.866156457
556	6.865766435
557	6.865302376
558	6.864848867
559	6.864004487
560	6.863302924
561	6.86296755
562	6.861870072
563	6.861352078
564	6.860908805
565	6.859051816
566	6.857893946
567	6.857190515
568	6.856893434
569	6.855483332
570	6.854997653
571	6.854449601
572	6.853457915
573	6.853026937
574	6.852535097
575	6.851365581
576	6.850348411
577	6.849227633
578	6.847616487
579	6.847160317
580	6.845985398
581	6.845065141
582	6.844836908
583	6.844301636
584	6.842726062
585	6.842164858
586	6.841156501
587	6.84023753
588	6.839303214
589	6.837688424
590	6.83615978
591	6.835566062
592	6.834122286
593	6.833675988
594	6.832836187
595	6.832094276
596	6.831010299
597	6.830848107
598	6.830627355
599	6.829763345
600	6.828373639
601	6.82788913
602	6.827330675
603	6.826077967
604	6.824580695
605	6.823586208
606	6.822616429
607	6.821007347
608	6.818719667
609	6.818158483
610	6.81756721
611	6.81736333
612	6.816666429
613	6.816167322
614	6.815247913
615	6.813847987
616	6.812802675
617	6.812265641
618	6.810942915
619	6.809566374
620	6.808620594
621	6.808185134
622	6.806795687
623	6.80619884
624	6.804955805
625	6.803942446
626	6.802828063
627	6.801942233
628	6.80093299
629	6.800420464
630	6.800225979
631	6.799550236
632	6.798742719
633	6.797460619
634	6.795956023
635	6.794877173
636	6.794631952
637	6.793350288
638	6.79148084
639	6.790122976
640	6.789193778
641	6.787649342
642	6.786927265
643	6.786800236
644	6.786242267
645	6.785588427
646	6.784550912
647	6.7841697
648	6.783804713
649	6.783645896
650	6.782471568
651	6.78193216
652	6.781196471
653	6.780145037
654	6.779353216
655	6.779065642
656	6.778396913
657	6.776566109
658	6.775828945
659	6.774943894
660	6.774348647
661	6.77273919
662	6.771777239
663	6.771002523
664	6.769601432
665	6.769221054
666	6.767566169
667	6.766924895
668	6.76587674
669	6.765565501
670	6.7652271
671	6.764529866
672	6.76442659
673	6.763264262
674	6.761360608
675	6.760448154
676	6.759299427
677	6.758205017
678	6.757530528
679	6.757381903
680	6.755595339
681	6.754411919
682	6.753823619
683	6.75320522
684	6.752235763
685	6.751198315
686	6.750632947
687	6.748057744
688	6.747726627
689	6.746583977
690	6.745686247
691	6.744067218
692	6.742541847
693	6.74157975
694	6.739822054
695	6.738862265
696	6.737650936
697	6.737188445
698	6.734139579
699	6.733515274
700	6.732809884
701	6.732187054
702	6.7319872
703	6.731296533
704	6.730393307
705	6.72941674
706	6.728454285
707	6.727671266
708	6.726814831
709	6.725699414
710	6.724513452
711	6.723904573
712	6.721637944
713	6.720660424
714	6.719194802
715	6.718750329
716	6.718635081
717	6.718267272
718	6.717188943
719	6.716837799
720	6.71536568
721	6.714015728
722	6.713229567
723	6.711250657
724	6.709966952
725	6.709063979
726	6.707949538
727	6.707410385
728	6.706326891
729	6.704361754
730	6.703558181
731	6.703024831
732	6.701784719
733	6.700754805
734	6.699890837
735	6.698654601
736	6.698548555
737	6.697488328
738	6.696145207
739	6.695628042
740	6.694886949
741	6.692780093
742	6.690975258
743	6.689561921
744	6.689302251
745	6.688896794
746	6.686629031
747	6.685859963
748	6.684477277
749	6.68298585
750	6.682760153
751	6.681934389
752	6.680951795
753	6.680640583
754	6.679741002
755	6.678699698
756	6.678161849
757	6.677833072
758	6.677255582
759	6.676769757
760	6.675623115
761	6.67426679
762	6.673807608
763	6.672812106
764	6.672259217
765	6.671415333
766	6.67067742
767	6.669495182
768	6.669415029
769	6.669189738
770	6.668204881
771	6.667090238
772	6.665956001
773	6.664320815
774	6.663240042
775	6.661968472
776	6.661611609
777	6.661030621
778	6.660744312
779	6.660200016
780	6.659924001
781	6.659475181
782	6.659116791
783	6.657614108
784	6.657107922
785	6.656614372
786	6.656321518
787	6.656246329
788	6.656021374
789	6.655869837
790	6.654236075
791	6.653242492
792	6.651887596
793	6.651299329
794	6.650064827
795	6.648547052
796	6.648215477
797	6.647012023
798	6.645773333
799	6.644894022
800	6.64461545
801	6.643985672
802	6.6433604
803	6.641715961
804	6.641198834
805	6.640383621
806	6.639630773
807	6.638336774
808	6.637226873
809	6.636772264
810	6.635751402
811	6.635332575
812	6.634131491
813	6.633293144
814	6.632884206
815	6.632281527
816	6.631792084
817	6.631273119
818	6.630888862
819	6.63012605
820	6.629798405
821	6.628755353
822	6.628361251
823	6.628090888
824	6.627937367
825	6.627305144
826	6.62664143
827	6.626331217
828	6.625871338
829	6.624658513
830	6.624012709
831	6.622915114
832	6.62242295
833	6.621466502
834	6.62104269
835	6.620108259
836	6.618995602
837	6.61838956
838	6.617984242
839	6.616946118
840	6.616754804
841	6.616199365
842	6.615815696
843	6.614856291
844	6.614598126
845	6.614003919
846	6.61344843
847	6.611689385
848	6.610745845
849	6.610447356
850	6.610291449
851	6.609590751
852	6.608201763
853	6.607836598
854	6.607538053
855	6.60709891
856	6.605819048
857	6.60569237
858	6.604805432
859	6.604238589
860	6.603906515
861	6.603255806
862	6.602876113
863	6.602492512
864	6.602035735
865	6.60155405
866	6.601399993
867	6.600507322
868	6.599127728
869	6.598134591
870	6.59756535
871	6.59695022
872	6.596299784
873	6.595186057
874	6.594874934
875	6.594314639
876	6.593216356
877	6.592817946
878	6.592411474
879	6.591614597
880	6.591154599
881	6.590666656
882	6.589956913
883	6.589681811
884	6.58930926
885	6.588479347
886	6.587153739
887	6.586186917
888	6.58487689
889	6.584367656
890	6.58412737
891	6.583333122
892	6.582191314
893	6.580821284
894	6.580430039
895	6.579752549
896	6.579181551
897	6.578323805
898	6.57765797
899	6.576512223
900	6.576157335
901	6.57554308
902	6.574616694
903	6.572645176
904	6.572205871
905	6.571047285
906	6.570462267
907	6.570137974
908	6.569303023
909	6.568951355
910	6.568701399
911	6.568452564
912	6.567503261
913	6.56721149
914	6.566507622
915	6.565550245
916	6.563701628
917	6.562720464
918	6.562456418
919	6.562093263
920	6.561166385
921	6.560564291
922	6.560080912
923	6.558630348
924	6.557964288
925	6.557417398
926	6.556278365
927	6.555342398
928	6.553645414
929	6.552675183
930	6.552469887
931	6.551681587
932	6.551151111
933	6.550306192
934	6.549589811
935	6.548710465
936	6.548094632
937	6.547998477
938	6.547528262
939	6.547194256
940	6.546537587
941	6.545564693
942	6.544500773
943	6.544219447
944	6.543265838
945	6.542533486
946	6.54156123
947	6.540271959
948	6.539809392
949	6.538878485
950	6.538189152
951	6.537132872
952	6.536610329
953	6.535721758
954	6.535607501
955	6.535308472
956	6.534813721
957	6.534303195
958	6.533531115
959	6.531712212
960	6.53134666
961	6.530649313
962	6.530242265
963	6.529194306
964	6.528640619
965	6.528020786
966	6.52718095
967	6.526432262
968	6.525319999
969	6.523161401
970	6.522454231
971	6.522167412
972	6.521058235
973	6.52046006
974	6.519942827
975	6.519450771
976	6.51871497
977	6.518138148
978	6.517165292
979	6.51628924
980	6.515477984
981	6.514809175
982	6.514131262
983	6.513794719
984	6.51359237
985	6.512954996
986	6.512452837
987	6.511981122
988	6.511667598
989	6.510457058
990	6.510318961
991	6.509581692
992	6.508244076
993	6.507455995
994	6.506763853
995	6.505331284
996	6.50496525
997	6.504220346
998	6.502644873
999	6.501609492
1000	6.501126694
1001	6.500524331
1002	6.499588497
1003	6.49892339
1004	6.497914105
1005	6.496936823
1006	6.496820169
1007	6.495604154
1008	6.495276643
1009	6.494421841
1010	6.494183124
1011	6.492998043
1012	6.492507587
1013	6.49171899
1014	6.49098555
1015	6.490286198
1016	6.489632556
1017	6.48928183
1018	6.488403737
1019	6.487511586
1020	6.487344512
1021	6.486692378
1022	6.486537303
1023	6.486174502
1024	6.485909785
1025	6.485124638
1026	6.484291967
1027	6.484021541
1028	6.483577192
1029	6.483151743
1030	6.482610233
1031	6.481483959
1032	6.480524928
1033	6.479835544
1034	6.47936934
1035	6.478998548
1036	6.47786543
1037	6.477014338
1038	6.476414141
1039	6.476099264
1040	6.475097561
1041	6.474093584
1042	6.473152302
1043	6.472997349
1044	6.472292757
1045	6.471416822
1046	6.470597321
1047	6.470033037
1048	6.469473942
1049	6.469334181
1050	6.469108302
1051	6.468319106
1052	6.468204529
1053	6.467477162
1054	6.467291971
1055	6.466820837
1056	6.466437702
1057	6.466237314
1058	6.465055052
1059	6.463913928
1060	6.463634241
1061	6.46316692
1062	6.462849051
1063	6.461926964
1064	6.460555677
1065	6.459807295
1066	6.458654219
1067	6.458117873
1068	6.457397698
1069	6.456488721
1070	6.456162528
1071	6.455367664
1072	6.45470704
1073	6.454285782
1074	6.454143336
1075	6.453410146
1076	6.452430047
1077	6.451883848
1078	6.451359186
1079	6.451063923
1080	6.450677028
1081	6.449589339
1082	6.448903265
1083	6.448447261
1084	6.447546435
1085	6.446425859
1086	6.445365244
1087	6.444814068
1088	6.443971222
1089	6.443896431
1090	6.443718758
1091	6.442341797
1092	6.441020134
1093	6.439957896
1094	6.439060112
1095	6.438774964
1096	6.438194952
1097	6.437563393
1098	6.436664357
1099	6.435530511
1100	6.434641848
1101	6.433750145
1102	6.433503762
1103	6.433197246
1104	6.432720831
1105	6.432099314
1106	6.431545103
1107	6.431219694
1108	6.430869039
1109	6.430089211
1110	6.429173786
1111	6.428788911
1112	6.428208467
1113	6.427570341
1114	6.427153026
1115	6.4266759
1116	6.425294708
1117	6.424812734
1118	6.423617644
1119	6.42325989
1120	6.422486875
1121	6.419992922
1122	6.419590793
1123	6.418790799
1124	6.417876972
1125	6.417507368
1126	6.417010974
1127	6.416164338
1128	6.415187503
1129	6.414430799
1130	6.413210423
1131	6.413009987
1132	6.412056497
1133	6.411731093
1134	6.411610642
1135	6.41058213
1136	6.409258158
1137	6.408412867
1138	6.407859751
1139	6.407522743
1140	6.406480869
1141	6.40630494
1142	6.405521358
1143	6.404957503
1144	6.403446126
1145	6.402697405
1146	6.401658652
1147	6.400893422
1148	6.400154611
1149	6.399291873
1150	6.39871848
1151	6.398648238
1152	6.396744674
1153	6.395543288
1154	6.395254356
1155	6.39499718
1156	6.394333457
1157	6.393787018
1158	6.3929761
1159	6.392526137
1160	6.391679172
1161	6.391354566
1162	6.390568045
1163	6.390008201
1164	6.389583085
1165	6.389002449
1166	6.387804787
1167	6.387738623
1168	6.386543
1169	6.385551707
1170	6.384391045
1171	6.383941642
1172	6.383355034
1173	6.382873324
1174	6.381879835
1175	6.381280795
1176	6.381256862
1177	6.38085592
1178	6.380318436
1179	6.379469261
1180	6.378004673
1181	6.377029185
1182	6.376526463
1183	6.375913471
1184	6.375288824
1185	6.375094194
1186	6.374291342
1187	6.373791378
1188	6.373550706
1189	6.373274061
1190	6.372960251
1191	6.372418486
1192	6.371721478
1193	6.371341352
1194	6.37045379
1195	6.369583014
1196	6.36924785
1197	6.368028011
1198	6.36747594
1199	6.365846555
1200	6.364945838
1201	6.364571789
1202	6.363241504
1203	6.361525801
1204	6.361105284
1205	6.360735109
1206	6.360148215
1207	6.359480228
1208	6.359207106
1209	6.358459798
1210	6.357652959
1211	6.35748098
1212	6.35669271
1213	6.356495719
1214	6.356061066
1215	6.35554982
1216	6.354917874
1217	6.354620889
1218	6.35417874
1219	6.353851282
1220	6.353040269
1221	6.35285296
1222	6.35204025
1223	6.351581566
1224	6.351296442
1225	6.350492286
1226	6.349544918
1227	6.349248558
1228	6.348573228
1229	6.34786923
1230	6.347461347
1231	6.346427001
1232	6.34555192
1233	6.34521036
1234	6.343203747
1235	6.342738194
1236	6.342585957
1237	6.341188553
1238	6.340778386
1239	6.340112626
1240	6.339858002
1241	6.339227028
1242	6.338317528
1243	6.33805974
1244	6.337248404
1245	6.336648412
1246	6.336067048
1247	6.335394975
1248	6.335286418
1249	6.334139187
1250	6.333993594
1251	6.332829207
1252	6.331907528
1253	6.331538423
1254	6.331377685
1255	6.330572776
1256	6.329815162
1257	6.329307288
1258	6.329183644
1259	6.32820314
1260	6.327347798
1261	6.326937137
1262	6.326230682
1263	6.32604325
1264	6.325625592
1265	6.324794037
1266	6.324045058
1267	6.322902292
1268	6.321948811
1269	6.321702672
1270	6.32132726
1271	6.321222397
1272	6.320486289
1273	6.320181426
1274	6.319202988
1275	6.318986499
1276	6.318124352
1277	6.317305595
1278	6.316680366
1279	6.315944107
1280	6.314900297
1281	6.314219778
1282	6.314087222
1283	6.313885249
1284	6.313316263
1285	6.31222341
1286	6.311338301
1287	6.310735309
1288	6.31049905
1289	6.31024517
1290	6.309800324
1291	6.308694615
1292	6.30784175
1293	6.306884198
1294	6.305766831
1295	6.305015265
1296	6.303956202
1297	6.303471379
1298	6.302931454
1299	6.302414135
1300	6.301820455
1301	6.301388657
1302	6.301234245
1303	6.30071248
1304	6.300295686
1305	6.300124732
1306	6.299032891
1307	6.298535921
1308	6.297543065
1309	6.297129232
1310	6.296581531
1311	6.295836575
1312	6.295194065
1313	6.294746744
1314	6.294439075
1315	6.293377864
1316	6.293043556
1317	6.292358704
1318	6.291287355
1319	6.290117186
1320	6.289224041
1321	6.28886372
1322	6.288770536
1323	6.288085915
1324	6.287476385
1325	6.28705489
1326	6.286414189
1327	6.285858274
1328	6.285225667
1329	6.284885067
1330	6.284571911
1331	6.284140349
1332	6.283386066
1333	6.282486519
1334	6.282319628
1335	6.281428427
1336	6.28088646
1337	6.280323796
1338	6.280009457
1339	6.279586702
1340	6.279024133
1341	6.27810587
1342	6.277742164
1343	6.277268325
1344	6.276149495
1345	6.275631581
1346	6.275203968
1347	6.274738253
1348	6.274547484
1349	6.273721725
1350	6.272650543
1351	6.271627801
1352	6.271267769
1353	6.270427932
1354	6.269594679
1355	6.269207024
1356	6.268892795
1357	6.268711871
1358	6.268185354
1359	6.267580849
1360	6.267112507
1361	6.266595431
1362	6.266192964
1363	6.266018675
1364	6.265102295
1365	6.264119346
1366	6.26405162
1367	6.263245459
1368	6.262536919
1369	6.262315637
1370	6.261550707
1371	6.260983954
1372	6.260442545
1373	6.259133607
1374	6.258706811
1375	6.25746795
1376	6.257273232
1377	6.256838525
1378	6.256538054
1379	6.256362517
1380	6.255755054
1381	6.25548378
1382	6.255039637
1383	6.254791537
1384	6.254576837
1385	6.254004478
1386	6.253906907
1387	6.253366351
1388	6.253068184
1389	6.252833741
1390	6.252687408
1391	6.252354977
1392	6.252067969
1393	6.251810992
1394	6.251493973
1395	6.251324448
1396	6.251094338
1397	6.25041855
1398	6.249980162
1399	6.249286176
1400	6.248884874
1401	6.248417191
1402	6.247617885
1403	6.246870923
1404	6.246280311
1405	6.244754183
1406	6.244505737
1407	6.244001132
1408	6.24276314
1409	6.242225239
1410	6.24149002
1411	6.240738707
1412	6.240069851
1413	6.23924453
1414	6.238704923
1415	6.238505199
1416	6.237635817
1417	6.236208724
1418	6.235550755
1419	6.235368819
1420	6.234329893
1421	6.233135745
1422	6.231977271
1423	6.231177323
1424	6.229906472
1425	6.228902834
1426	6.228733951
1427	6.227707602
1428	6.227292605
1429	6.226874157
1430	6.226768277
1431	6.22617433
1432	6.226024035
1433	6.225711773
1434	6.225601963
1435	6.224726823
1436	6.223959873
1437	6.222928768
1438	6.222150104
1439	6.221854291
1440	6.221107044
1441	6.22041224
1442	6.220086071
1443	6.219481237
1444	6.21916014
1445	6.218654957
1446	6.21780844
1447	6.217690261
1448	6.216612444
1449	6.215790511
1450	6.215412893
1451	6.214666372
1452	6.214208411
1453	6.214057254
1454	6.213265742
1455	6.21272869
1456	6.212364233
1457	6.212093904
1458	6.211885593
1459	6.211205198
1460	6.210668741
1461	6.210166828
1462	6.209796423
1463	6.20946096
1464	6.209281741
1465	6.209029517
1466	6.208557884
1467	6.208165192
1468	6.207772407
1469	6.207488801
1470	6.206916731
1471	6.206377176
1472	6.205637921
1473	6.204728799
1474	6.203723474
1475	6.203451588
1476	6.202987003
1477	6.20254026
1478	6.201730401
1479	6.199840261
1480	6.19964341
1481	6.199008173
1482	6.198479079
1483	6.197757194
1484	6.19758368
1485	6.196412485
1486	6.195732927
1487	6.195645093
1488	6.195573977
1489	6.194796395
1490	6.194093305
1491	6.193357282
1492	6.192695533
1493	6.192243569
1494	6.191828393
1495	6.191322653
1496	6.191106935
1497	6.190549068
1498	6.19022254
1499	6.18892593
1500	6.187882559
1501	6.187480859
1502	6.186675598
1503	6.185984999
1504	6.18555816
1505	6.184825531
1506	6.184402618
1507	6.183723478
1508	6.182673548
1509	6.182511493
1510	6.182286117
1511	6.181847643
1512	6.181452361
1513	6.18120475
1514	6.180452005
1515	6.180169282
1516	6.179116817
1517	6.177770515
1518	6.177471573
1519	6.176870463
1520	6.176731886
1521	6.176347634
1522	6.175695648
1523	6.175613899
1524	6.175202204
1525	6.173949
1526	6.17385643
1527	6.173401927
1528	6.173041525
1529	6.172431389
1530	6.172273101
1531	6.171691469
1532	6.170635944
1533	6.169903255
1534	6.169489858
1535	6.168855799
1536	6.168523273
1537	6.168183301
1538	6.167496256
1539	6.166963313
1540	6.166210098
1541	6.165062456
1542	6.164815399
1543	6.164369711
1544	6.16368357
1545	6.163617808
1546	6.16344363
1547	6.163367847
1548	6.163155494
1549	6.162220241
1550	6.161997533
1551	6.161137125
1552	6.160596669
1553	6.16006367
1554	6.158889845
1555	6.158588563
1556	6.158003977
1557	6.15745571
1558	6.157223752
1559	6.15648568
1560	6.155745557
1561	6.155081656
1562	6.154801991
1563	6.154134215
1564	6.153116798
1565	6.152560354
1566	6.152342864
1567	6.151416238
1568	6.151203479
1569	6.150467204
1570	6.149767104
1571	6.149443657
1572	6.148948076
1573	6.148517899
1574	6.14832066
1575	6.148078195
1576	6.147698172
1577	6.14716384
1578	6.146866352
1579	6.146076585
1580	6.145588979
1581	6.144975325
1582	6.14488833
1583	6.144064817
1584	6.143992296
1585	6.143717798
1586	6.143350074
1587	6.142677317
1588	6.141980598
1589	6.141178036
1590	6.140983066
1591	6.139525264
1592	6.138604429
1593	6.137717161
1594	6.13645336
1595	6.135897757
1596	6.135682502
1597	6.135089344
1598	6.134705202
1599	6.133932547
1600	6.133278104
1601	6.133148013
1602	6.132054299
1603	6.131781532
1604	6.131270497
1605	6.130642312
1606	6.130145015
1607	6.129914837
1608	6.129131496
1609	6.127842236
1610	6.12715394
1611	6.12671516
1612	6.126482491
1613	6.126270237
1614	6.125965516
1615	6.125276139
1616	6.124675497
1617	6.123955194
1618	6.123124639
1619	6.122381843
1620	6.121661235
1621	6.121367807
1622	6.120987412
1623	6.120329382
1624	6.120100872
1625	6.118991339
1626	6.118600126
1627	6.118379582
1628	6.118138506
1629	6.117826952
1630	6.117430337
1631	6.116886227
1632	6.116326425
1633	6.115749206
1634	6.115376797
1635	6.114703729
1636	6.114047931
1637	6.113435256
1638	6.113115114
1639	6.112516151
1640	6.111952583
1641	6.110838322
1642	6.110721808
1643	6.110269097
1644	6.109342398
1645	6.108192695
1646	6.107526737
1647	6.107387104
1648	6.106536683
1649	6.105922709
1650	6.105406971
1651	6.104446507
1652	6.104121859
1653	6.103168304
1654	6.102790322
1655	6.101999437
1656	6.101770776
1657	6.101219526
1658	6.100417986
1659	6.099551051
1660	6.099112648
1661	6.098628154
1662	6.098294182
1663	6.097689884
1664	6.097132421
