iter	Passed	Remaining
876	78780	131421
877	78877	131343
878	78962	131244
879	79063	131173
880	79149	131077
881	79245	130997
882	79341	130918
883	79430	130826
884	79523	130742
885	79615	130655
886	79698	130554
887	79780	130452
888	79871	130364
889	79962	130275
890	80061	130201
891	80153	130114
892	80241	130021
893	80336	129940
894	80428	129854
895	80515	129758
896	80607	129673
897	80696	129581
898	80780	129482
899	80869	129391
900	80962	129305
901	81046	129207
902	81135	129116
903	81222	129021
904	81314	128935
905	81391	128825
906	81480	128734
907	81575	128652
908	81673	128574
909	81759	128479
910	81848	128388
911	81939	128300
912	82031	128212
913	82129	128136
914	82220	128048
915	82316	127967
916	82397	127865
917	82482	127766
918	82573	127679
919	82689	127630
920	82780	127540
921	82873	127455
922	82964	127368
923	83054	127279
924	83150	127197
925	83239	127105
926	83336	127026
927	83430	126943
928	83521	126855
929	83605	126756
930	83688	126656
931	83769	126552
932	83855	126456
933	83938	126356
934	84029	126269
935	84118	126177
936	84210	126091
937	84293	125990
938	84384	125902
939	84472	125810
940	84565	125725
941	84655	125635
942	84747	125548
943	84831	125449
944	84921	125359
945	85010	125269
946	85107	125189
947	85188	125086
948	85279	124999
949	85359	124893
950	85445	124799
951	85537	124712
952	85631	124628
953	85721	124539
954	85806	124442
955	85888	124340
956	85977	124248
957	86060	124149
958	86147	124055
959	86228	123953
960	86322	123869
961	86411	123779
962	86498	123685
963	86590	123597
964	86688	123520
965	86769	123417
966	86860	123329
967	86951	123241
968	87035	123143
969	87126	123054
970	87211	122958
971	87301	122868
972	87391	122779
973	87494	122707
974	87592	122628
975	87688	122548
976	87776	122455
977	87870	122371
978	87958	122279
979	88051	122193
980	88138	122100
981	88227	122008
982	88310	121909
983	88392	121809
984	88482	121718
985	88566	121622
986	88652	121526
987	88737	121430
988	88822	121333
989	88904	121234
990	88995	121144
991	89081	121050
992	89165	120952
993	89258	120867
994	89340	120767
995	89425	120671
996	89511	120576
997	89603	120488
998	89681	120383
999	89758	120276
1000	89845	120183
1001	89936	120094
1002	90022	120000
1003	90113	119911
1004	90202	119821
1005	90294	119734
1006	90385	119646
1007	90479	119562
1008	90562	119463
1009	90646	119365
1010	90740	119281
1011	90811	119167
1012	90905	119083
1013	90993	118992
1014	91090	118911
1015	91180	118821
1016	91277	118740
1017	91363	118647
1018	91450	118554
1019	91540	118464
1020	91627	118371
1021	91710	118271
1022	91790	118170
1023	91876	118075
1024	91948	117963
1025	92034	117869
1026	92120	117773
1027	92204	117677
1028	92289	117582
1029	92379	117492
1030	92463	117395
1031	92549	117301
1032	92647	117222
1033	92731	117125
1034	92822	117036
1035	92907	116940
1036	92996	116850
1037	93091	116767
1038	93188	116687
1039	93286	116607
1040	93381	116525
1041	93478	116443
1042	93565	116351
1043	93674	116285
1044	93763	116194
1045	93856	116109
1046	93946	116019
1047	94034	115928
1048	94127	115842
1049	94226	115763
1050	94319	115677
1051	94404	115582
1052	94496	115495
1053	94577	115394
1054	94660	115297
1055	94752	115210
1056	94843	115121
1057	94928	115026
1058	95017	114935
1059	95100	114838
1060	95183	114741
1061	95268	114645
1062	95368	114568
1063	95454	114473
1064	95549	114389
1065	95632	114292
1066	95733	114216
1067	95815	114117
1068	95904	114027
1069	95991	113933
1070	96103	113870
1071	96194	113782
1072	96284	113692
1073	96377	113606
1074	96453	113500
1075	96551	113420
1076	96645	113336
1077	96744	113257
1078	96835	113169
1079	96913	113065
1080	96997	112969
1081	97084	112876
1082	97166	112777
1083	97254	112686
1084	97345	112597
1085	97442	112516
1086	97530	112424
1087	97618	112333
1088	97711	112246
1089	97794	112149
1090	97883	112059
1091	97974	111970
1092	98061	111877
1093	98149	111786
1094	98242	111699
1095	98318	111594
1096	98405	111501
1097	98491	111408
1098	98581	111319
1099	98665	111222
1100	98757	111136
1101	98851	111050
1102	98936	110956
1103	99030	110870
1104	99114	110775
1105	99191	110671
1106	99283	110584
1107	99375	110497
1108	99463	110404
1109	99555	110318
1110	99641	110224
1111	99740	110145
1112	99823	110047
1113	99909	109954
1114	99994	109858
1115	100075	109759
1116	100159	109664
1117	100258	109585
1118	100347	109494
1119	100437	109405
1120	100522	109309
1121	100613	109222
1122	100705	109134
1123	100792	109042
1124	100879	108950
1125	100957	108848
1126	101039	108749
1127	101124	108655
1128	101210	108561
1129	101298	108469
1130	101391	108384
1131	101486	108300
1132	101576	108210
1133	101666	108121
1134	101742	108017
1135	101827	107922
1136	101919	107835
1137	102002	107738
1138	102088	107645
1139	102179	107556
1140	102272	107470
1141	102361	107380
1142	102454	107294
1143	102546	107207
1144	102632	107114
1145	102717	107020
1146	102813	106937
1147	102899	106843
1148	102987	106752
1149	103069	106654
1150	103153	106559
1151	103243	106470
1152	103330	106378
1153	103421	106289
1154	103506	106194
1155	103597	106106
1156	103681	106011
1157	103768	105918
1158	103858	105830
1159	104043	105837
1160	104139	105753
1161	104223	105658
1162	104318	105574
1163	104400	105476
1164	104488	105384
1165	104574	105291
1166	104664	105203
1167	104755	105114
1168	104847	105027
1169	104933	104933
1170	105027	104848
1171	105115	104756
1172	105208	104670
1173	105294	104576
1174	105385	104488
1175	105484	104407
1176	105561	104305
1177	105656	104221
1178	105745	104131
1179	105832	104038
1180	105921	103948
1181	106004	103851
1182	106095	103763
1183	106182	103670
1184	106273	103582
1185	106358	103489
1186	106448	103399
1187	106533	103304
1188	106616	103208
1189	106704	103118
1190	106789	103024
1191	106873	102928
1192	106955	102831
1193	107038	102735
1194	107123	102641
1195	107213	102551
1196	107300	102459
1197	107389	102370
1198	107475	102276
1199	107556	102178
1200	107641	102084
1201	107733	101996
1202	107824	101908
1203	107922	101826
1204	108005	101731
1205	108098	101645
1206	108186	101553
1207	108275	101463
1208	108372	101380
1209	108467	101296
1210	108553	101203
1211	108639	101110
1212	108725	101016
1213	108809	100922
1214	108903	100836
1215	108988	100742
1216	109081	100655
1217	109167	100563
1218	109255	100471
1219	109343	100381
1220	109434	100292
1221	109521	100200
1222	109594	100095
1223	109682	100004
1224	109768	99912
1225	109854	99818
1226	109945	99730
1227	110035	99641
1228	110122	99549
1229	110216	99463
1230	110300	99369
1231	110386	99275
1232	110479	99190
1233	110576	99106
