iter	RMSE
170	7.339340058
171	7.336521579
172	7.334873439
173	7.333411621
174	7.330577882
175	7.326872702
176	7.325170785
177	7.322391025
178	7.320557211
179	7.318520294
180	7.315881546
181	7.311064472
182	7.309481646
183	7.305979017
184	7.304196122
185	7.303071653
186	7.301268167
187	7.29932593
188	7.298450536
189	7.297653661
190	7.296113804
191	7.294897083
192	7.29320249
193	7.291983845
194	7.290364828
195	7.288571605
196	7.287316171
197	7.285321313
198	7.283259574
199	7.279827788
200	7.278496671
201	7.275898666
202	7.273639186
203	7.272897384
204	7.270052469
205	7.26631236
206	7.26469213
207	7.26337296
208	7.261385246
209	7.260376833
210	7.25933116
211	7.257589522
212	7.254501171
213	7.253052791
214	7.251196662
215	7.250013238
216	7.24738029
217	7.245443949
218	7.244969083
219	7.242954812
220	7.242463512
221	7.240832665
222	7.238183612
223	7.236151766
224	7.235091749
225	7.233648959
226	7.232290951
227	7.230410503
228	7.228830917
229	7.227462362
230	7.225500191
231	7.222906319
232	7.220902145
233	7.220280926
234	7.219497482
235	7.217563683
236	7.217030953
237	7.215892091
238	7.215244695
239	7.214203522
240	7.212337852
241	7.210628543
242	7.204812218
243	7.203797061
244	7.200166517
245	7.197237487
246	7.195917275
247	7.193818516
248	7.191735033
249	7.190594154
250	7.187144396
251	7.185517649
252	7.184720966
253	7.184224065
254	7.183487612
255	7.181416909
256	7.17932321
257	7.177882778
258	7.175191952
259	7.173836231
260	7.173016646
261	7.171771932
262	7.170542894
263	7.169161359
264	7.166386038
265	7.164668291
266	7.163294883
267	7.161927575
268	7.159943764
269	7.158710945
270	7.157126567
271	7.155911841
272	7.154755658
273	7.153033653
274	7.151984631
275	7.150365184
276	7.147835099
277	7.145599303
278	7.143778096
279	7.143165377
280	7.1424235
281	7.1395078
282	7.138678181
283	7.136818848
284	7.136240134
285	7.13464289
286	7.133220937
287	7.13224611
288	7.130184797
289	7.128434568
290	7.126984998
291	7.124476662
292	7.123596005
293	7.121056456
294	7.120417195
295	7.11972277
296	7.118587168
297	7.117449799
298	7.115664337
299	7.114899389
300	7.114441557
301	7.113434815
302	7.112069641
303	7.10964634
304	7.108522411
305	7.106700034
306	7.105867316
307	7.103787752
308	7.10255869
309	7.102204683
310	7.10112875
311	7.100526011
312	7.099056716
313	7.098321339
314	7.098024392
315	7.096706429
316	7.095829289
317	7.094126816
318	7.092180158
319	7.091489526
320	7.090669133
321	7.089851651
322	7.088144947
323	7.086558453
324	7.085573221
325	7.084549276
326	7.083782166
327	7.082580881
328	7.081309986
329	7.080261801
330	7.078430777
331	7.077483355
332	7.076712487
333	7.074910431
334	7.07424708
335	7.073193993
336	7.071822006
337	7.070950055
338	7.069611802
339	7.067773633
340	7.06693476
341	7.066379349
342	7.065291521
343	7.063706132
344	7.061891193
345	7.058556657
346	7.057035227
347	7.05570955
348	7.055131101
349	7.054006132
350	7.053048242
351	7.052274453
352	7.051740421
353	7.049998192
354	7.04928653
355	7.046293017
356	7.045234684
357	7.0424712
358	7.04135948
359	7.039405648
360	7.03793276
361	7.037183873
362	7.03677287
363	7.036362373
364	7.034153937
365	7.033012476
366	7.031797833
367	7.030863298
368	7.030104695
369	7.027374184
370	7.026478636
371	7.024547182
372	7.023207295
373	7.021413392
374	7.018718462
375	7.017310561
376	7.017172817
377	7.016026926
378	7.015536405
379	7.014547778
380	7.013969922
381	7.012593517
382	7.011112834
383	7.010744961
384	7.009484535
385	7.008546392
386	7.00805931
387	7.007334843
388	7.006549535
389	7.005030783
390	7.003533257
391	7.002471403
392	7.001899641
393	7.000304552
394	6.998742945
395	6.997658222
396	6.995980377
397	6.995694782
398	6.994491291
399	6.992958397
400	6.991994401
401	6.990651675
402	6.988995901
403	6.988269363
404	6.986610694
405	6.984860311
406	6.983676526
407	6.981486774
408	6.980185769
409	6.979308691
410	6.978007226
411	6.977411916
412	6.977105701
413	6.975833537
414	6.974969117
415	6.973808094
416	6.972737737
417	6.970529677
418	6.970185014
419	6.969110012
420	6.968341105
421	6.967516802
422	6.966241875
423	6.965511516
424	6.964995317
425	6.96418839
426	6.96336495
427	6.962442593
428	6.960273988
429	6.959707775
430	6.959082163
431	6.958367087
432	6.958000013
433	6.957118144
434	6.956383705
435	6.955979194
436	6.955292481
437	6.954392295
438	6.953669152
439	6.951737531
440	6.950534495
441	6.949710105
442	6.948891733
443	6.94728923
444	6.946294366
445	6.944519676
446	6.943426572
447	6.941198713
448	6.939349558
449	6.938432097
450	6.936458676
451	6.935676141
452	6.934360458
453	6.933670892
454	6.932334515
455	6.930789657
456	6.929962814
457	6.929138327
458	6.927413053
459	6.926588624
460	6.925135717
461	6.924541426
462	6.92346932
463	6.922030614
464	6.921471303
465	6.920743173
466	6.919198857
467	6.917544096
468	6.917217421
469	6.916893743
470	6.91560444
471	6.914880208
472	6.913106692
473	6.91204296
474	6.911326958
475	6.910423543
476	6.909943176
477	6.909226548
478	6.908194738
479	6.907342827
480	6.907014365
481	6.905832644
482	6.905463159
483	6.904589635
484	6.903570316
485	6.903185514
486	6.902707811
487	6.902153493
488	6.901427773
489	6.900237558
490	6.898179058
491	6.897839954
492	6.896101464
493	6.895348685
494	6.894498309
495	6.893269972
496	6.89164807
497	6.890335801
498	6.889372171
499	6.889046631
500	6.888106152
501	6.887361995
502	6.886737307
503	6.885334569
504	6.884306906
505	6.883928676
506	6.882586003
507	6.881748492
508	6.880746105
509	6.880049
510	6.879136799
511	6.878664631
512	6.877738683
513	6.877309427
514	6.877181153
515	6.876555418
516	6.875934131
517	6.875648808
518	6.875384098
519	6.873126406
520	6.871800838
521	6.871489758
522	6.87109725
523	6.870614457
524	6.869950059
525	6.869180143
526	6.868938769
527	6.868328786
528	6.867438345
529	6.86690444
530	6.866442707
531	6.865506771
532	6.864298509
533	6.863786048
534	6.862376475
535	6.861959546
536	6.861254126
537	6.859797129
538	6.858581076
539	6.857605776
540	6.856733595
541	6.85585429
542	6.855344542
543	6.854418589
544	6.853783967
545	6.853561581
546	6.852451121
547	6.851185816
548	6.8502439
549	6.848884325
550	6.847687194
551	6.846682622
552	6.846313763
553	6.846131895
554	6.845528213
555	6.843977653
556	6.843330848
557	6.842771218
558	6.84150936
559	6.840597949
560	6.839854122
561	6.83809426
562	6.837793272
563	6.836116041
564	6.835767109
565	6.835055678
566	6.834488412
567	6.83367576
568	6.833431936
569	6.832309491
570	6.83156374
571	6.831243305
572	6.830270545
573	6.82988555
574	6.829179484
575	6.829044942
576	6.827993275
577	6.82674139
578	6.826538125
579	6.825566701
580	6.824602913
581	6.823247785
582	6.822933576
583	6.822590909
584	6.821554424
585	6.820017427
586	6.819722754
587	6.818631089
588	6.818216524
589	6.817078333
590	6.81623319
591	6.814695523
592	6.814513884
593	6.814151164
594	6.81388767
595	6.813651668
596	6.812814136
597	6.812347003
598	6.811797342
599	6.810533406
600	6.810403505
601	6.809966945
602	6.809290752
603	6.808555344
604	6.806713616
605	6.806294401
606	6.805793376
607	6.805501813
608	6.804741742
609	6.802959624
610	6.802448733
611	6.801437863
612	6.800821889
613	6.800091099
614	6.799664547
615	6.799230174
616	6.798420463
617	6.798190322
618	6.798003029
619	6.796575178
620	6.796254278
621	6.794855645
622	6.793933139
623	6.793176252
624	6.792595547
625	6.79193941
626	6.790655979
627	6.790078539
628	6.78996772
629	6.789356633
630	6.788685633
631	6.787591008
632	6.786215685
633	6.785914693
634	6.785552647
635	6.784708868
636	6.783568211
637	6.782173412
638	6.78127404
639	6.779243717
640	6.77913615
641	6.778660694
642	6.778485918
643	6.777489379
644	6.776718643
645	6.776559813
646	6.775822671
647	6.774727551
648	6.774067898
649	6.772877709
650	6.772196236
651	6.770930414
652	6.769459358
653	6.769016384
654	6.767923691
655	6.76687737
656	6.765466992
657	6.764614047
658	6.763871974
659	6.762852486
660	6.762248714
661	6.761607212
662	6.760846445
663	6.760560315
664	6.760233125
665	6.758917736
666	6.757167128
667	6.755724346
668	6.754547551
669	6.753914751
670	6.753004584
671	6.751954965
672	6.750596039
673	6.75013221
674	6.749735862
675	6.749254096
676	6.747975088
677	6.747315602
678	6.74705367
679	6.746109679
680	6.745662518
681	6.744545259
682	6.744376227
683	6.743329009
684	6.741558144
685	6.740753877
686	6.739939821
687	6.739307997
688	6.739003119
689	6.738147502
690	6.737398575
691	6.737006276
692	6.73545601
693	6.734757365
694	6.733700527
695	6.733058427
696	6.732355046
697	6.73181662
698	6.730792793
699	6.729998648
700	6.729803757
701	6.72942989
702	6.729034614
703	6.727344232
704	6.726384953
705	6.725968589
706	6.725308111
707	6.72428877
708	6.72358072
709	6.72273739
710	6.721650945
711	6.720487584
712	6.719252557
713	6.718142841
714	6.71773119
715	6.717327665
716	6.716381825
717	6.715846386
718	6.71554159
719	6.714582353
720	6.713869024
721	6.713251182
722	6.712849832
723	6.712670239
724	6.712378764
725	6.712137975
726	6.71096252
727	6.710393007
728	6.709504008
729	6.708875123
730	6.708614106
731	6.708124629
732	6.70741361
733	6.706855775
734	6.70650979
735	6.706204458
736	6.705449742
737	6.704740146
738	6.704167869
739	6.704109923
740	6.703576728
741	6.702749824
742	6.702111131
743	6.701209137
744	6.699945123
745	6.699274309
746	6.699021219
747	6.69856551
748	6.697514554
749	6.695496115
750	6.69502724
751	6.694547299
752	6.694134171
753	6.693427622
754	6.692348359
755	6.6918744
756	6.691208082
757	6.690128228
758	6.689824541
759	6.688686032
760	6.687545428
761	6.687207542
762	6.686218666
763	6.685149626
764	6.684234787
765	6.683562174
766	6.683170889
767	6.682658402
768	6.682415519
769	6.681077604
770	6.6807811
771	6.679798365
772	6.67903477
773	6.677951596
774	6.677086033
775	6.676382681
776	6.675591295
777	6.675254968
778	6.674751463
779	6.674324112
780	6.673483005
781	6.672639191
782	6.671670474
783	6.671387511
784	6.670224498
785	6.66996841
786	6.669559524
787	6.669261882
788	6.668941418
789	6.668818085
790	6.668043236
791	6.667364396
792	6.667006759
793	6.666614997
794	6.665412572
795	6.665286431
796	6.664453184
797	6.663027804
798	6.662634484
799	6.662178891
800	6.661628145
801	6.660386968
802	6.659274234
803	6.658727298
804	6.658416293
805	6.658250415
806	6.657973556
807	6.657147774
808	6.656371787
809	6.655493467
810	6.654938605
811	6.654548995
812	6.654109342
813	6.653696967
814	6.652933972
815	6.652538258
816	6.651777195
817	6.651515594
818	6.650471658
819	6.649346036
820	6.648585131
821	6.648228483
822	6.647661072
823	6.64739627
824	6.646907973
825	6.646460214
826	6.645149152
827	6.644457985
828	6.643457547
829	6.642845728
830	6.640878084
831	6.64017216
832	6.639506014
833	6.638791484
834	6.637798859
835	6.637432325
836	6.636320246
837	6.635686173
838	6.635374183
839	6.634425646
840	6.633693435
841	6.633615584
842	6.633390433
843	6.63273655
844	6.632000236
845	6.631093077
846	6.630791208
847	6.630052229
848	6.629833927
849	6.629597159
850	6.62812275
851	6.62803767
852	6.627880757
853	6.626996334
854	6.626476155
855	6.626145909
856	6.625956407
857	6.625829779
858	6.625002041
859	6.624324873
860	6.623705904
861	6.623168421
862	6.622100061
863	6.621473322
864	6.621358525
865	6.620947865
866	6.619347928
867	6.618419837
868	6.617992133
869	6.617002944
870	6.616386519
871	6.616147306
872	6.615490873
873	6.614855101
874	6.614052556
875	6.612903747
876	6.612369457
877	6.612128036
878	6.611751526
879	6.611308255
880	6.610890271
881	6.610690537
882	6.610195662
883	6.608928539
884	6.608449429
885	6.607985472
886	6.607506862
887	6.607093216
888	6.606092328
889	6.605482213
890	6.604515434
891	6.603973503
892	6.60329311
893	6.602960171
894	6.602242327
895	6.601607997
896	6.601445022
897	6.600679018
898	6.600569228
899	6.599766112
900	6.599003423
901	6.597898289
902	6.597116806
903	6.595969894
904	6.594863673
905	6.593887771
906	6.593573405
907	6.592829308
908	6.590261871
909	6.589861585
910	6.589048916
911	6.588778904
912	6.588204931
913	6.587482256
914	6.586140157
915	6.585505096
916	6.585032672
917	6.583835896
918	6.583342326
919	6.582858719
920	6.582284326
921	6.581386964
922	6.581218056
923	6.580859205
924	6.580757428
925	6.58013345
926	6.579124551
927	6.578617225
928	6.578163528
929	6.577568387
930	6.576816475
931	6.576533425
932	6.575781183
933	6.575594559
934	6.574571955
935	6.574193316
936	6.57345273
937	6.573283664
938	6.57229353
939	6.571282111
940	6.571257657
941	6.571000319
942	6.570460447
943	6.569553555
944	6.56878121
945	6.568262983
946	6.567550037
947	6.566598945
948	6.565708829
949	6.565497471
950	6.565453362
951	6.564355173
952	6.562872248
953	6.562165502
954	6.561949011
955	6.559730663
956	6.559082084
957	6.558464377
958	6.557883691
959	6.556642281
960	6.556005011
961	6.555556019
962	6.555018331
963	6.55436516
964	6.553740676
965	6.553468648
966	6.552414957
967	6.551675328
968	6.550992199
969	6.550489861
970	6.549307923
971	6.548851012
972	6.548670785
973	6.548125093
974	6.54717319
975	6.546423424
976	6.545274707
977	6.544312679
978	6.543730646
979	6.543357909
980	6.543270071
981	6.542231557
982	6.541756207
983	6.541605456
984	6.540955595
985	6.540176902
986	6.539444467
987	6.539084755
988	6.537865781
989	6.536893246
990	6.536718666
991	6.536225818
992	6.535601641
993	6.535331264
994	6.534613573
995	6.534462687
996	6.533819739
997	6.533140745
998	6.532189294
999	6.53199785
1000	6.531173901
1001	6.530906241
1002	6.530846964
1003	6.529723564
1004	6.529670353
1005	6.52890572
1006	6.528492846
1007	6.527426761
1008	6.526998352
1009	6.52668334
1010	6.52627333
1011	6.525442667
1012	6.524735815
1013	6.524401098
1014	6.523607822
1015	6.523071436
1016	6.522599089
1017	6.52229238
1018	6.521451691
1019	6.52092236
1020	6.520633006
1021	6.519170569
1022	6.518372709
1023	6.518183334
1024	6.51800307
1025	6.517873288
1026	6.516950786
1027	6.516234279
1028	6.515913751
1029	6.515066834
1030	6.514040573
1031	6.511876271
1032	6.510858748
1033	6.510705872
1034	6.510090442
1035	6.509750693
1036	6.509169542
1037	6.50907305
1038	6.508646583
1039	6.508317708
1040	6.508142203
1041	6.506838232
1042	6.5064171
1043	6.506156391
1044	6.504451322
1045	6.504000602
1046	6.503357412
1047	6.502414164
1048	6.501550474
1049	6.501270704
1050	6.5002462
1051	6.499112552
1052	6.498389048
1053	6.49791436
1054	6.496901064
1055	6.496772879
1056	6.496566259
1057	6.495892509
1058	6.494949657
1059	6.49411855
1060	6.49357753
1061	6.492759759
1062	6.492486999
1063	6.492115378
1064	6.49130607
1065	6.490888752
1066	6.490220746
1067	6.489665831
1068	6.489598766
1069	6.489064091
1070	6.488939689
1071	6.488667586
1072	6.487949537
1073	6.486910998
1074	6.486691568
1075	6.486291839
1076	6.485470112
1077	6.485201365
1078	6.484736019
1079	6.484547705
1080	6.483794996
1081	6.483494613
1082	6.483234245
1083	6.482469147
1084	6.482246569
1085	6.481641857
1086	6.480801007
1087	6.480596006
1088	6.48011369
1089	6.479353914
1090	6.478487454
1091	6.478159316
1092	6.477451846
1093	6.476533715
1094	6.475908943
1095	6.475802309
1096	6.475284821
1097	6.474095691
1098	6.472999468
1099	6.472303478
1100	6.471840244
1101	6.471147055
1102	6.47054011
1103	6.470123993
1104	6.46957327
1105	6.469136304
1106	6.468031757
1107	6.467467972
1108	6.466938065
1109	6.466299171
1110	6.465551004
1111	6.465053049
1112	6.464431055
1113	6.464077812
1114	6.463892995
1115	6.462893347
1116	6.462348541
1117	6.461741122
1118	6.461660107
1119	6.461535438
1120	6.461402744
1121	6.460395567
1122	6.459873114
1123	6.459554978
1124	6.459119047
1125	6.458781207
1126	6.45767333
1127	6.456965781
1128	6.45612961
1129	6.455189469
1130	6.454778711
1131	6.454226804
1132	6.453314516
1133	6.452764289
1134	6.452109892
1135	6.452028018
1136	6.451365022
1137	6.450860976
1138	6.450683211
1139	6.450353008
1140	6.450088247
1141	6.449097202
1142	6.448635624
1143	6.447849111
1144	6.446771088
1145	6.446342592
1146	6.445889004
1147	6.444534818
1148	6.444067928
1149	6.443156566
1150	6.442871742
1151	6.442463748
1152	6.441528603
1153	6.441372125
1154	6.441146696
1155	6.440769744
1156	6.43957319
1157	6.439433269
1158	6.439113256
1159	6.438500809
1160	6.437770484
1161	6.436879448
1162	6.436587044
1163	6.43625222
1164	6.435962748
1165	6.435423199
1166	6.435302593
1167	6.434464262
1168	6.43393402
1169	6.433876784
1170	6.433493682
1171	6.433081948
1172	6.432182174
1173	6.431965036
1174	6.431651445
1175	6.43152008
1176	6.431165839
1177	6.430884747
1178	6.430070379
1179	6.429875485
1180	6.428986895
1181	6.427611982
1182	6.427193578
1183	6.426806632
1184	6.426205195
1185	6.425431393
1186	6.424287187
1187	6.423367592
1188	6.423047899
1189	6.422400379
1190	6.421101037
1191	6.420304666
1192	6.419987691
1193	6.419049053
1194	6.418319618
1195	6.41762412
1196	6.416850585
1197	6.41667266
1198	6.416141503
1199	6.415405463
1200	6.415064318
1201	6.414850383
1202	6.41425092
1203	6.413728179
1204	6.413598253
1205	6.412814602
1206	6.412142194
1207	6.411163868
1208	6.410715779
1209	6.410265037
1210	6.40997812
1211	6.409271179
1212	6.408778571
1213	6.408318879
1214	6.40781729
1215	6.407569914
1216	6.406566503
1217	6.406167126
1218	6.405888408
1219	6.40536387
1220	6.404561372
1221	6.403444155
1222	6.402909604
1223	6.402010322
1224	6.401538672
1225	6.401415271
1226	6.400766694
1227	6.400327632
1228	6.399653853
1229	6.399156486
1230	6.398856944
1231	6.39859848
1232	6.398303346
1233	6.397649961
1234	6.39605591
1235	6.394994698
1236	6.394784859
1237	6.394567623
1238	6.393839201
1239	6.39299713
1240	6.392284646
1241	6.391850875
1242	6.391424454
1243	6.390416457
1244	6.389947836
1245	6.389687499
1246	6.389048411
1247	6.388714139
1248	6.387877322
1249	6.387770658
1250	6.387444297
1251	6.387347644
1252	6.386891367
1253	6.386495997
1254	6.386317757
1255	6.386264472
1256	6.386060764
1257	6.385340829
1258	6.38490837
1259	6.384162841
1260	6.38347605
1261	6.383001542
1262	6.382888161
1263	6.382487184
1264	6.381647065
1265	6.381452022
1266	6.381022303
1267	6.380789647
1268	6.380321841
1269	6.379608959
1270	6.378541245
1271	6.378129414
1272	6.377666078
1273	6.377357719
1274	6.376821612
1275	6.375891653
1276	6.375111602
1277	6.374697738
1278	6.374380805
1279	6.373693772
1280	6.373287644
1281	6.372194149
1282	6.371406272
1283	6.370924372
1284	6.370205002
1285	6.369390469
1286	6.369242243
1287	6.36860714
1288	6.368422635
1289	6.368110158
1290	6.367755088
1291	6.366797831
1292	6.3665346
1293	6.365678874
1294	6.365572328
1295	6.365354639
1296	6.364772137
1297	6.364273543
1298	6.363641437
1299	6.363103211
1300	6.362547749
1301	6.361920647
1302	6.361353965
1303	6.360860726
1304	6.360132607
1305	6.359975593
1306	6.359811269
1307	6.359427129
1308	6.358954152
1309	6.358291198
1310	6.357747707
1311	6.357119484
1312	6.356318671
1313	6.356163172
1314	6.355703587
1315	6.35447098
1316	6.353966538
1317	6.353667071
1318	6.352679951
1319	6.352549365
1320	6.352297204
1321	6.35174173
1322	6.350923373
1323	6.350787597
1324	6.350221111
1325	6.349825367
1326	6.348814941
1327	6.348507416
1328	6.347765349
1329	6.347071716
1330	6.346753143
1331	6.345986899
1332	6.345338114
1333	6.344689457
1334	6.344064436
1335	6.343777919
1336	6.343537787
1337	6.343094268
1338	6.342930647
1339	6.342223376
1340	6.342004647
1341	6.341381333
1342	6.340223551
1343	6.339680766
1344	6.338778501
1345	6.338547277
1346	6.338015165
1347	6.336951758
1348	6.3366516
1349	6.336236411
1350	6.335193306
1351	6.33494243
1352	6.334563136
1353	6.333778406
1354	6.332885787
1355	6.332250371
1356	6.331915598
1357	6.331520996
1358	6.331253976
1359	6.330940243
1360	6.330119666
1361	6.329530575
1362	6.328925204
1363	6.328097335
1364	6.327375622
1365	6.327047457
1366	6.326670553
1367	6.325985367
1368	6.325426309
1369	6.325048787
1370	6.324393119
1371	6.323998134
1372	6.323210529
1373	6.322922848
1374	6.322717678
1375	6.321854619
1376	6.321454359
1377	6.321325105
1378	6.319780321
1379	6.319739167
1380	6.31924947
1381	6.319131682
1382	6.319071128
1383	6.318076878
1384	6.317849993
1385	6.317592002
1386	6.316721592
1387	6.316272061
1388	6.315724953
1389	6.315493079
1390	6.314812776
1391	6.314486726
1392	6.314064534
1393	6.3133822
1394	6.313093764
1395	6.312823029
1396	6.312538097
1397	6.312255825
1398	6.312052897
1399	6.31105981
1400	6.310464711
1401	6.310150287
1402	6.309640862
1403	6.309482778
1404	6.309269668
1405	6.308900159
1406	6.308683133
1407	6.308355989
1408	6.307706835
1409	6.307528141
1410	6.307313962
1411	6.307231324
1412	6.306765506
1413	6.306248757
1414	6.305957306
1415	6.305524024
1416	6.303769223
1417	6.302795282
1418	6.302504447
1419	6.301695688
1420	6.301231301
1421	6.300901046
1422	6.300398978
1423	6.299578296
1424	6.299029741
1425	6.29889008
1426	6.2986551
1427	6.297971953
1428	6.297272055
1429	6.296698131
1430	6.296185742
1431	6.295749855
1432	6.295298627
1433	6.293867178
1434	6.293232625
1435	6.292568195
1436	6.292176328
1437	6.291635422
1438	6.290790835
1439	6.290139378
1440	6.289491015
1441	6.289068631
1442	6.288834796
1443	6.28841827
1444	6.28810261
1445	6.287302065
1446	6.286807904
1447	6.285926456
1448	6.285440741
1449	6.285200639
1450	6.284406224
1451	6.284205453
1452	6.28360537
1453	6.283160573
1454	6.282323817
1455	6.282136793
1456	6.282030078
1457	6.281339764
1458	6.281140945
1459	6.280965411
1460	6.28032466
1461	6.279864937
1462	6.278798435
1463	6.278484441
1464	6.278171429
1465	6.277807237
1466	6.277255718
1467	6.276978044
1468	6.27629376
1469	6.275965891
1470	6.275601608
1471	6.274815653
1472	6.274030467
1473	6.273868635
1474	6.273319963
1475	6.27301077
1476	6.272101746
1477	6.271769036
1478	6.27152385
1479	6.270805032
1480	6.270516284
1481	6.270260918
1482	6.269848938
1483	6.269742319
1484	6.26951464
1485	6.268949912
1486	6.268806973
1487	6.268502663
1488	6.268366034
1489	6.267865865
1490	6.267449962
1491	6.267115624
1492	6.266398129
1493	6.266370206
1494	6.266152789
1495	6.2657009
1496	6.265410126
1497	6.264911236
1498	6.264096201
1499	6.263743535
1500	6.26311513
1501	6.262436377
1502	6.261627706
1503	6.261423839
1504	6.261064021
1505	6.260302161
1506	6.260187554
1507	6.259890465
1508	6.259415148
1509	6.258844688
1510	6.258609834
1511	6.258238018
1512	6.258058511
1513	6.257857973
1514	6.257332513
1515	6.257137627
1516	6.256773228
1517	6.25663012
1518	6.255870543
1519	6.255423034
1520	6.255228949
1521	6.254372839
1522	6.25415479
1523	6.253427685
1524	6.253351335
1525	6.253145575
1526	6.252489787
1527	6.252104992
1528	6.251253998
1529	6.250465602
1530	6.250062564
1531	6.249508219
1532	6.248897057
1533	6.248592012
1534	6.247982299
1535	6.247643497
1536	6.247456356
1537	6.247050814
1538	6.246375926
1539	6.245802488
1540	6.245377053
1541	6.244798073
1542	6.243945203
1543	6.2437009
1544	6.242864368
1545	6.242433648
1546	6.241482911
1547	6.241290308
1548	6.240842319
1549	6.240045151
1550	6.239717327
1551	6.239320811
1552	6.23907499
1553	6.238591579
1554	6.238170044
1555	6.237959002
1556	6.237063683
1557	6.236399775
1558	6.235620783
1559	6.235224632
1560	6.233994904
1561	6.233676394
1562	6.232466376
1563	6.232003421
1564	6.231482493
1565	6.230864737
1566	6.230316876
1567	6.229856551
1568	6.229622614
1569	6.229152831
1570	6.228436024
1571	6.228105284
1572	6.226960144
1573	6.226319555
1574	6.225837776
1575	6.225491248
1576	6.224887959
1577	6.224674423
1578	6.223978202
1579	6.22317126
1580	6.222924206
1581	6.222420298
1582	6.221798156
1583	6.221275864
1584	6.219982957
1585	6.219566777
1586	6.218897345
1587	6.218379949
1588	6.217469724
1589	6.216836449
1590	6.216208721
1591	6.215572081
1592	6.215105845
1593	6.214751403
1594	6.214584657
1595	6.214413739
1596	6.213740843
1597	6.213075982
1598	6.212549219
1599	6.212021917
1600	6.211681564
1601	6.211168827
1602	6.210534278
1603	6.209928549
1604	6.20930476
1605	6.208716888
1606	6.208328153
1607	6.207662055
1608	6.207273007
1609	6.206763832
1610	6.206155389
1611	6.205399668
1612	6.204799478
1613	6.204255834
1614	6.20394077
1615	6.203268327
1616	6.202826277
1617	6.202004271
1618	6.201443301
1619	6.200793663
1620	6.200463488
1621	6.199798052
1622	6.199158975
1623	6.198582584
1624	6.198285663
1625	6.197255168
1626	6.197109053
1627	6.196866315
1628	6.196533489
1629	6.196073987
1630	6.195669061
1631	6.195262377
1632	6.194935308
1633	6.19407564
1634	6.193694114
1635	6.193048529
1636	6.192831411
1637	6.192110572
1638	6.191571574
1639	6.191047828
1640	6.190047198
1641	6.189566423
1642	6.189104708
1643	6.188933998
1644	6.188591209
1645	6.188375529
1646	6.188105304
1647	6.187917541
1648	6.187526931
1649	6.187249629
1650	6.18672817
1651	6.185997393
1652	6.185358704
1653	6.184997409
1654	6.184539642
1655	6.184107936
1656	6.183861915
1657	6.183511325
1658	6.182679248
1659	6.182440708
1660	6.181722446
1661	6.181059613
1662	6.18055063
1663	6.179944082
